# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4196572000e+03    3.9610000000e-03
2.4208214000e+03    2.3280492000e-03
2.4224269000e+03    1.8255330000e-04
2.4228100000e+03    2.6095900000e-05
2.4228809000e+03    6.8199500000e-05
2.4230319000e+03    5.3923800000e-05
2.4234008000e+03    1.1135610000e-04
2.4237064000e+03    1.3685400000e-04
2.4238604000e+03    7.7743200000e-05
2.4244300000e+03    1.1134670000e-04
2.4246584000e+03    3.5375100000e-05
2.4249987000e+03    4.3609540000e-04
2.4251602000e+03    9.2353000000e-05
2.4252424000e+03    1.2662050000e-04
2.4256580000e+03    6.8914260000e-04
2.4257674000e+03    1.0107320000e-03
2.4258453000e+03    1.6665870000e-04
2.4261808000e+03    5.3195430000e-04
2.4265613000e+03    5.3285810000e-04
2.4268887000e+03    3.7015430000e-04
2.4269669000e+03    1.3205599000e-03
2.4272546000e+03    1.0443579000e-03
2.4272675000e+03    1.8891883000e-03
2.4275966000e+03    7.6767160000e-04
2.4279416000e+03    1.3325703000e-03
2.4283841000e+03    1.1157518000e-03
2.4292842000e+03    7.8422200000e-04
2.4296306000e+03    3.6635250000e-04
2.4300254000e+03    5.3161260000e-04
2.4302067000e+03    1.1265380000e-04
2.4304244000e+03    2.1547900000e-04
2.4306946000e+03    2.5461530000e-04
2.4311182000e+03    7.0725060000e-04
2.4318095000e+03    4.2138660000e-04
2.4323750000e+03    6.9862400000e-05
2.4326494000e+03    1.0411500000e-05
2.4329252000e+03    2.3817200000e-04
2.4330712000e+03    5.3907500000e-05
2.4338399000e+03    1.8923800000e-04
2.4350812000e+03    4.3207700000e-05
2.4353768000e+03    7.8575600000e-05
2.4358459000e+03    1.7066800000e-05
2.4362030000e+03    5.0833000000e-06
2.4363790000e+03    2.2097150000e-04
2.4367654000e+03    6.5397300000e-05
2.4368892000e+03    9.8635000000e-06
2.4371224000e+03    8.4135000000e-05
2.4373049000e+03    1.9096530000e-04
2.4373710000e+03    1.0868570000e-04
2.4375467000e+03    2.2540790000e-04
