# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4191545000e+03    2.0314489000e-03
2.4197796000e+03    1.7086366000e-03
2.4208682000e+03    1.5248213000e-03
2.4212913000e+03    1.7387138000e-03
2.4227391000e+03    3.2445200000e-05
2.4231545000e+03    2.4758000000e-06
2.4235212000e+03    5.7970300000e-05
2.4243465000e+03    3.6557010000e-04
2.4247902000e+03    3.5887630000e-04
2.4249775000e+03    4.0012290000e-04
2.4260953000e+03    2.7439490000e-04
2.4263524000e+03    1.6072948000e-03
2.4269009000e+03    4.4691170000e-03
2.4269339000e+03    4.6138338000e-03
2.4270817000e+03    3.1921320000e-04
2.4272629000e+03    1.1014000000e-06
2.4273132000e+03    1.0339140000e-04
2.4293585000e+03    5.4287900000e-05
2.4296403000e+03    2.8021570000e-04
2.4297186000e+03    4.2987400000e-05
2.4299914000e+03    2.6763820000e-04
2.4304834000e+03    3.3608100000e-05
2.4313127000e+03    1.3568200000e-04
2.4317134000e+03    4.1503800000e-05
2.4322429000e+03    6.8415900000e-05
2.4328615000e+03    3.2306000000e-05
2.4333589000e+03    1.1632560000e-04
2.4336413000e+03    7.0848160000e-04
2.4348688000e+03    1.2858300000e-04
2.4351611000e+03    7.7231000000e-05
2.4355478000e+03    1.5993600000e-05
2.4363401000e+03    3.0527600000e-05
2.4371023000e+03    3.2784560000e-04
2.4375010000e+03    6.0156750000e-04
2.4377650000e+03    2.4513480000e-04
2.4383726000e+03    2.3077490000e-04
2.4391262000e+03    4.9887660000e-04
2.4399220000e+03    1.1180000000e-07
2.4401892000e+03    3.7836000000e-06
2.4422384000e+03    6.0961600000e-05
2.4425869000e+03    4.5120000000e-05
2.4435201000e+03    3.7640300000e-05
2.4448812000e+03    9.7932600000e-05
2.4454115000e+03    2.4543887000e-03
2.4458825000e+03    6.1121440000e-04
2.4468707000e+03    3.1029640000e-04
2.4474073000e+03    1.2118200000e-05
2.4475783000e+03    1.0608560000e-04
2.4490404000e+03    1.4103000000e-05
2.4495260000e+03    5.2202000000e-05
