# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4237349000e+03    7.1551542000e-03
2.4252607000e+03    3.7630220000e-04
2.4253597000e+03    1.6751686000e-03
2.4260062000e+03    1.0366132600e-02
2.4264816000e+03    2.3910738100e-02
2.4266581000e+03    1.5643990300e-02
2.4267796000e+03    2.5712151900e-02
2.4278018000e+03    4.8201067000e-03
2.4279774000e+03    4.6503120000e-04
2.4281846000e+03    4.5751100000e-03
2.4287253000e+03    6.4677700000e-05
2.4287489000e+03    1.4610302000e-03
2.4287621000e+03    4.0546480000e-04
2.4292256000e+03    7.8279340000e-04
2.4294029000e+03    4.7378500000e-05
2.4298100000e+03    2.0731260000e-03
2.4301315000e+03    1.7122099000e-03
2.4302639000e+03    4.0665900000e-04
2.4320526000e+03    6.8452570000e-03
2.4324492000e+03    1.1312597000e-03
2.4324802000e+03    7.2707000000e-06
2.4329572000e+03    1.1291731900e-02
2.4332103000e+03    2.0777318000e-03
2.4337444000e+03    4.0613290000e-04
2.4339066000e+03    2.7135418000e-03
2.4344742000e+03    2.5697484000e-03
2.4346149000e+03    4.3524820000e-04
2.4348964000e+03    9.8488383000e-03
2.4351950000e+03    2.9738560000e-04
2.4354881000e+03    1.3310508000e-03
2.4368554000e+03    2.4983020000e-04
2.4370453000e+03    4.4832600000e-04
2.4372595000e+03    2.3040160000e-04
2.4373963000e+03    3.3738020000e-04
2.4376049000e+03    1.0992512200e-02
2.4378970000e+03    1.6085800000e-05
2.4381442000e+03    7.8318290000e-04
2.4382449000e+03    3.3053989000e-03
2.4384608000e+03    1.2792330000e-04
2.4387514000e+03    1.0433145000e-03
2.4389110000e+03    7.5159946000e-03
2.4393990000e+03    2.0949724000e-03
2.4398554000e+03    3.7171078000e-03
2.4399566000e+03    2.7888490000e-03
2.4403359000e+03    3.0690463000e-03
2.4407727000e+03    1.3024659000e-03
2.4412961000e+03    1.3039376200e-02
2.4413375000e+03    1.5787028000e-03
2.4417024000e+03    1.1932881000e-03
2.4420190000e+03    4.2837991000e-03
