# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4221608000e+03    4.8175678000e-03
2.4224480000e+03    3.4131676000e-03
2.4241600000e+03    2.3648891000e-03
2.4243393000e+03    2.0394270000e-04
2.4252158000e+03    2.6947700000e-05
2.4256107000e+03    5.8407700000e-05
2.4258536000e+03    5.7512960000e-04
2.4263350000e+03    5.9030800000e-05
2.4264472000e+03    4.5575970000e-04
2.4270704000e+03    2.2392200000e-05
2.4271728000e+03    1.8288090000e-04
2.4274317000e+03    1.1567240000e-04
2.4281845000e+03    1.0787958000e-03
2.4289369000e+03    3.2860501000e-03
2.4295297000e+03    4.2635080000e-04
2.4300432000e+03    1.4942269000e-03
2.4305221000e+03    1.5743210000e-04
2.4308404000e+03    7.0876050000e-04
2.4312534000e+03    1.0128802000e-03
2.4315383000e+03    1.9323331000e-03
2.4320366000e+03    1.3404400000e-04
2.4324786000e+03    3.9509390000e-04
2.4326946000e+03    1.2032920000e-04
2.4338189000e+03    2.8246320000e-04
2.4341094000e+03    5.9545800000e-05
2.4349566000e+03    1.2505835000e-03
2.4358017000e+03    3.3494940000e-04
2.4369512000e+03    4.9810030000e-04
2.4374668000e+03    1.0661610000e-03
2.4378340000e+03    1.7810800000e-05
2.4381469000e+03    4.7500000000e-05
2.4384264000e+03    2.9844700000e-04
2.4387205000e+03    3.2780820000e-04
2.4389455000e+03    3.5152530000e-04
2.4392290000e+03    2.8624530000e-04
2.4394802000e+03    7.5646800000e-05
2.4395380000e+03    2.6328400000e-05
2.4398076000e+03    2.2549840000e-04
2.4399931000e+03    8.8713300000e-05
2.4402465000e+03    4.6084370000e-04
2.4404455000e+03    2.6362600000e-05
2.4419570000e+03    1.1630110000e-04
2.4425286000e+03    8.0018100000e-05
2.4453855000e+03    7.2638520000e-04
2.4462539000e+03    2.8061320000e-04
2.4465706000e+03    8.5194280000e-04
2.4469208000e+03    6.1934700000e-05
2.4484224000e+03    2.3236710000e-04
2.4490533000e+03    2.1462250000e-04
2.4494993000e+03    1.3538660000e-04
