# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4198119000e+03    3.7842643000e-03
2.4211254000e+03    5.4988890000e-04
2.4213928000e+03    2.2262428000e-03
2.4218214000e+03    8.5357000000e-06
2.4218770000e+03    3.8358390000e-04
2.4224747000e+03    4.8753800000e-05
2.4229313000e+03    4.9941810000e-04
2.4233472000e+03    1.1279080000e-04
2.4234973000e+03    1.9924530000e-04
2.4236950000e+03    9.1563200000e-05
2.4240245000e+03    3.5144700000e-05
2.4242813000e+03    2.0695880000e-04
2.4244218000e+03    9.0251900000e-05
2.4246239000e+03    2.3537170000e-04
2.4247279000e+03    1.0906500000e-04
2.4248651000e+03    7.3193900000e-05
2.4251218000e+03    1.8788100000e-04
2.4252597000e+03    1.4566870000e-04
2.4255334000e+03    2.2266700000e-05
2.4257900000e+03    4.6738400000e-05
2.4259256000e+03    1.6348900000e-04
2.4260553000e+03    1.5748420000e-04
2.4262555000e+03    2.2976790000e-04
2.4263423000e+03    4.2353920000e-04
2.4266687000e+03    2.7816070000e-04
2.4271157000e+03    1.9535488000e-03
2.4274646000e+03    5.7803110000e-04
2.4275450000e+03    6.7665790000e-04
2.4275939000e+03    1.3904702000e-03
2.4278172000e+03    2.5783432000e-03
2.4280155000e+03    8.6919200000e-05
2.4283780000e+03    4.8067790000e-04
2.4285970000e+03    5.9456780000e-04
2.4290288000e+03    1.5184790000e-04
2.4293965000e+03    1.1455555000e-03
2.4297475000e+03    2.1101900000e-04
2.4300112000e+03    3.2308200000e-05
2.4302385000e+03    2.0345380000e-04
2.4303829000e+03    5.4694800000e-05
2.4306223000e+03    6.5232800000e-05
2.4307516000e+03    9.4221100000e-05
2.4308340000e+03    2.1461990000e-04
2.4308879000e+03    1.9392870000e-04
2.4311206000e+03    5.4718100000e-05
2.4313329000e+03    9.3790200000e-05
2.4315995000e+03    1.4605450000e-04
2.4324299000e+03    3.6480500000e-05
2.4325166000e+03    6.3330130000e-04
2.4326637000e+03    1.5518980000e-04
2.4330241000e+03    2.1220700000e-04
