# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 100 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4201508000e+03    3.6339520000e-03
2.4208128000e+03    1.6586697000e-03
2.4223817000e+03    1.1684328000e-03
2.4229074000e+03    5.3169000000e-06
2.4235160000e+03    1.0510284000e-03
2.4239008000e+03    7.4665100000e-05
2.4247487000e+03    1.2717320000e-04
2.4252243000e+03    3.1209990000e-04
2.4260030000e+03    3.7056880000e-04
2.4266941000e+03    3.4113950000e-04
2.4272666000e+03    3.5375345000e-03
2.4272859000e+03    2.1247579000e-03
2.4279477000e+03    3.7743555000e-03
2.4295409000e+03    7.2920700000e-05
2.4296241000e+03    7.6533580000e-04
2.4298815000e+03    7.9616450000e-04
2.4304138000e+03    1.3617825000e-03
2.4308256000e+03    2.5828580000e-04
2.4312143000e+03    4.6353590000e-04
2.4320119000e+03    6.6245900000e-05
2.4331174000e+03    6.8237900000e-05
2.4336829000e+03    1.3824110000e-04
2.4341842000e+03    5.1549200000e-05
2.4347746000e+03    3.5818600000e-05
2.4350323000e+03    3.0182560000e-04
2.4360053000e+03    9.1182700000e-05
2.4362947000e+03    5.3675300000e-05
2.4368907000e+03    2.6566250000e-04
2.4377246000e+03    1.2693010000e-04
2.4385381000e+03    4.0657760000e-04
2.4390998000e+03    4.2877230000e-04
2.4394443000e+03    7.0362080000e-04
2.4394487000e+03    6.4947060000e-04
2.4402827000e+03    2.9276980000e-04
2.4413686000e+03    1.0015790000e-04
2.4416206000e+03    6.2800070000e-04
2.4421718000e+03    4.2062860000e-04
2.4427104000e+03    1.6436000000e-06
2.4427162000e+03    4.2001800000e-05
2.4433433000e+03    5.4563300000e-05
2.4454856000e+03    1.4794450000e-04
2.4463029000e+03    5.7630440000e-04
2.4474424000e+03    1.7237100000e-05
2.4487739000e+03    1.3509000000e-06
2.4490763000e+03    5.8595200000e-05
2.4499703000e+03    4.5383050000e-04
2.4504244000e+03    4.4758200000e-05
2.4513432000e+03    1.2572836000e-03
2.4517918000e+03    2.0510470000e-04
2.4520324000e+03    8.2325530000e-04
2.4528366000e+03    1.8733300000e-04
2.4537311000e+03    3.3692200000e-04
2.4545467000e+03    3.8667110000e-04
2.4547487000e+03    6.1756200000e-05
2.4557009000e+03    3.4463150000e-04
2.4570654000e+03    1.1968764000e-03
2.4585634000e+03    4.6733490000e-04
2.4604003000e+03    7.6052500000e-04
2.4607978000e+03    1.8052935000e-03
2.4619624000e+03    1.2984230200e-02
2.4622515000e+03    2.6034046000e-03
2.4638444000e+03    4.8505860000e-04
2.4644086000e+03    7.4946910000e-04
2.4651759000e+03    3.4148856000e-03
2.4655592000e+03    1.6373299000e-03
2.4664935000e+03    6.0784050000e-04
2.4665453000e+03    2.0885481000e-03
2.4673432000e+03    4.0466860000e-04
2.4679038000e+03    1.8320700000e-05
2.4682080000e+03    3.6110140000e-04
2.4684194000e+03    1.0308375000e-03
2.4702729000e+03    2.4621911000e-03
2.4705534000e+03    8.6015000000e-06
2.4711156000e+03    4.1441600000e-05
2.4732962000e+03    3.4664240000e-04
2.4752746000e+03    1.8493080000e-04
2.4762848000e+03    5.0670900000e-05
2.4764271000e+03    3.3639030000e-04
2.4769972000e+03    1.0914393000e-03
2.4794884000e+03    1.3089000000e-06
2.4799685000e+03    1.4896973000e-03
2.4821261000e+03    3.2235424000e-03
2.4827841000e+03    1.2040062000e-03
2.4839873000e+03    1.4344600000e-05
2.4849094000e+03    2.4704510000e-03
2.4862076000e+03    1.4675391000e-03
2.4867798000e+03    1.3942595000e-03
2.4870753000e+03    8.2124000000e-06
2.4886214000e+03    9.0373900000e-04
2.4906787000e+03    1.2155300000e-05
2.4914432000e+03    1.2306780000e-04
2.4919122000e+03    1.7685070000e-04
2.4926998000e+03    4.0200000000e-08
2.4930858000e+03    5.0095300000e-05
2.4947086000e+03    1.6737190000e-04
2.4958803000e+03    1.0518080000e-04
2.4968075000e+03    8.1264600000e-05
2.4969867000e+03    2.2925910000e-04
2.4985899000e+03    1.3617800000e-05
2.5003845000e+03    1.7695000000e-05
