# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4199189000e+03    2.9775330000e-03
2.4207569000e+03    1.5065111000e-03
2.4212739000e+03    1.5407194000e-03
2.4216010000e+03    3.2406920000e-04
2.4228536000e+03    6.5168560000e-04
2.4236290000e+03    1.6107550000e-04
2.4243339000e+03    2.5081520000e-04
2.4249488000e+03    3.5643480000e-04
2.4253265000e+03    6.9013600000e-05
2.4255470000e+03    2.5561530000e-04
2.4257819000e+03    3.6181160000e-04
2.4261033000e+03    1.4664800000e-03
2.4265290000e+03    2.2987749000e-03
2.4267624000e+03    8.5754100000e-04
2.4272523000e+03    1.5911673000e-03
2.4283003000e+03    1.2232521000e-03
2.4285858000e+03    2.3284170000e-04
2.4294028000e+03    4.8484630000e-04
2.4294960000e+03    1.5133576000e-03
2.4297087000e+03    1.4999700000e-03
2.4299723000e+03    6.2780170000e-04
2.4304276000e+03    1.0181578000e-03
2.4310293000e+03    2.1840770000e-04
2.4324489000e+03    1.0158440000e-04
2.4325690000e+03    5.7058100000e-05
2.4326699000e+03    5.1301800000e-05
2.4330381000e+03    2.6022720000e-04
2.4334165000e+03    5.8564100000e-05
2.4337878000e+03    1.8050500000e-05
2.4338839000e+03    1.1189200000e-04
2.4342795000e+03    1.7358600000e-05
2.4347915000e+03    3.7246860000e-04
2.4353871000e+03    1.0936100000e-05
2.4355445000e+03    1.4338700000e-04
2.4363557000e+03    3.1886700000e-05
2.4366060000e+03    4.2148500000e-04
2.4369072000e+03    1.0530120000e-04
2.4370985000e+03    2.2854000000e-06
2.4383180000e+03    2.3480330000e-04
2.4386428000e+03    2.1989280000e-04
2.4388737000e+03    2.5038400000e-05
2.4391263000e+03    2.3326020000e-04
2.4398098000e+03    3.8655500000e-05
2.4400090000e+03    2.6316180000e-04
2.4407458000e+03    3.4139500000e-05
2.4419065000e+03    1.1923400000e-04
2.4420458000e+03    1.0027270000e-04
2.4426254000e+03    3.8361320000e-04
2.4434486000e+03    2.9149500000e-05
2.4441692000e+03    1.7676030000e-04
