# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4198064000e+03    4.0109047000e-03
2.4207018000e+03    1.1983537000e-03
2.4212558000e+03    1.0816041000e-03
2.4225929000e+03    1.8754000000e-04
2.4228763000e+03    6.8175000000e-05
2.4230162000e+03    1.6908560000e-04
2.4232027000e+03    9.9277500000e-05
2.4234413000e+03    2.6925090000e-04
2.4236057000e+03    2.3871400000e-05
2.4240253000e+03    1.1692600000e-05
2.4245414000e+03    2.0500000000e-07
2.4246726000e+03    4.0877100000e-04
2.4247639000e+03    1.4441670000e-04
2.4249278000e+03    2.6859030000e-04
2.4250898000e+03    3.4948000000e-06
2.4253530000e+03    1.2962400000e-05
2.4257301000e+03    2.9269640000e-04
2.4259042000e+03    2.8067520000e-04
2.4260562000e+03    6.2892100000e-05
2.4261523000e+03    4.4405400000e-05
2.4262786000e+03    1.2037710000e-03
2.4266378000e+03    7.4447720000e-04
2.4266491000e+03    4.7962610000e-04
2.4268314000e+03    9.5562870000e-04
2.4268829000e+03    1.1194905000e-03
2.4269018000e+03    7.4472750000e-04
2.4272017000e+03    3.6098110000e-04
2.4274933000e+03    2.3103600000e-04
2.4280006000e+03    2.3242335000e-03
2.4280973000e+03    7.1854320000e-04
2.4281982000e+03    3.5530130000e-04
2.4282804000e+03    7.7424510000e-04
2.4289343000e+03    3.9446340000e-04
2.4292964000e+03    3.7988900000e-05
2.4293826000e+03    1.0797270000e-04
2.4295937000e+03    2.1141420000e-04
2.4303860000e+03    2.0536070000e-04
2.4307605000e+03    8.5203180000e-04
2.4309863000e+03    6.5915660000e-04
2.4310969000e+03    2.8685890000e-04
2.4313769000e+03    2.0326230000e-04
2.4317453000e+03    2.7442000000e-05
2.4318987000e+03    1.0150440000e-04
2.4322259000e+03    5.5941800000e-05
2.4326265000e+03    2.2564880000e-04
2.4329909000e+03    2.5748400000e-05
2.4331052000e+03    1.0132480000e-04
2.4332310000e+03    1.5884260000e-04
2.4336369000e+03    1.7978300000e-05
2.4341167000e+03    9.1742100000e-05
