# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4196233000e+03    4.3361670000e-03
2.4208600000e+03    8.0449500000e-05
2.4208913000e+03    2.6069200000e-03
2.4225025000e+03    1.2077840000e-04
2.4231384000e+03    1.9559610000e-04
2.4234881000e+03    2.5862880000e-04
2.4243045000e+03    4.9882100000e-05
2.4245767000e+03    1.6278490000e-04
2.4248795000e+03    2.1089670000e-04
2.4253000000e+03    1.3644390000e-04
2.4257246000e+03    1.0598108000e-03
2.4267874000e+03    8.4551450000e-04
2.4269413000e+03    2.4431783000e-03
2.4272737000e+03    1.6347437000e-03
2.4276547000e+03    2.1962855000e-03
2.4281818000e+03    1.2042693000e-03
2.4283580000e+03    1.3340973000e-03
2.4289011000e+03    3.9939860000e-04
2.4300202000e+03    6.5936620000e-04
2.4306344000e+03    4.5751930000e-04
2.4310810000e+03    4.7883280000e-04
2.4320698000e+03    3.7524150000e-04
2.4323090000e+03    1.0821948000e-03
2.4334884000e+03    1.6230280000e-04
2.4336616000e+03    2.5871090000e-04
2.4343303000e+03    7.5414500000e-05
2.4349596000e+03    1.3306580000e-04
2.4357250000e+03    2.7816400000e-05
2.4360947000e+03    3.7663930000e-04
2.4365833000e+03    4.3889300000e-05
2.4367662000e+03    1.1800730000e-04
2.4370249000e+03    2.0336120000e-04
2.4378954000e+03    1.8890500000e-05
2.4382702000e+03    1.1496770000e-04
2.4387206000e+03    5.9745000000e-05
2.4388733000e+03    1.3881060000e-04
2.4408539000e+03    2.5231170000e-04
2.4418550000e+03    2.8274130000e-04
2.4424177000e+03    8.7998100000e-05
2.4435661000e+03    2.7189450000e-04
2.4446799000e+03    2.7179050000e-04
2.4454875000e+03    1.2915180000e-04
2.4464817000e+03    9.0491300000e-05
2.4467869000e+03    2.3370990000e-04
2.4472949000e+03    4.0431800000e-05
2.4486036000e+03    5.2816000000e-06
2.4494057000e+03    2.8980260000e-04
2.4495903000e+03    7.8186000000e-06
2.4500212000e+03    1.0924990000e-04
2.4504171000e+03    1.6975970000e-04
