# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4193742000e+03    3.6045168000e-03
2.4201960000e+03    1.9308324000e-03
2.4207526000e+03    1.0840620000e-04
2.4213846000e+03    1.1316649000e-03
2.4225956000e+03    1.9196930000e-04
2.4232144000e+03    1.0741760000e-04
2.4234550000e+03    1.5644940000e-04
2.4240097000e+03    6.0246300000e-05
2.4246590000e+03    1.3502720000e-04
2.4248702000e+03    1.1994080000e-04
2.4249041000e+03    1.1491720000e-04
2.4252541000e+03    1.4999330000e-04
2.4257067000e+03    4.0772420000e-04
2.4259634000e+03    5.2540200000e-05
2.4265565000e+03    1.2251382000e-03
2.4266943000e+03    1.5441095000e-03
2.4270985000e+03    1.5865541000e-03
2.4272003000e+03    2.2564084000e-03
2.4274102000e+03    1.7566547000e-03
2.4275631000e+03    1.5498650000e-04
2.4275844000e+03    3.5381440000e-04
2.4280099000e+03    1.3118298000e-03
2.4284724000e+03    2.8006170000e-04
2.4289952000e+03    5.2202000000e-06
2.4293889000e+03    5.2933980000e-04
2.4297966000e+03    2.7870480000e-04
2.4301747000e+03    4.8759800000e-04
2.4307011000e+03    1.6281069000e-03
2.4316708000e+03    1.6074600000e-04
2.4319671000e+03    1.6971090000e-04
2.4320870000e+03    7.9809500000e-05
2.4323032000e+03    1.1841070000e-04
2.4324404000e+03    8.8826200000e-05
2.4326795000e+03    6.2115100000e-05
2.4329840000e+03    3.4174600000e-05
2.4332510000e+03    6.2932000000e-05
2.4333743000e+03    2.2651200000e-05
2.4337609000e+03    9.0677200000e-05
2.4339979000e+03    5.7922900000e-05
2.4343214000e+03    9.6956300000e-05
2.4349980000e+03    1.8029700000e-05
2.4353171000e+03    7.4367900000e-05
2.4358716000e+03    2.2338600000e-05
2.4361415000e+03    4.9527400000e-05
2.4364826000e+03    8.4815000000e-06
2.4367860000e+03    6.8836900000e-05
2.4371041000e+03    8.7789910000e-04
2.4373100000e+03    7.4265600000e-05
2.4377742000e+03    1.0145780000e-04
2.4380484000e+03    2.1256000000e-06
