# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 63 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4867903000e+03    4.1435300000e-05
2.4864479000e+03    5.4163789000e-03
2.4863718000e+03    6.0724870000e-04
2.4860076000e+03    1.5584290000e-04
2.4856606000e+03    8.0281800000e-05
2.4851386000e+03    3.3847970000e-04
2.4850380000e+03    1.0081900000e-05
2.4847496000e+03    3.0170535000e-03
2.4844195000e+03    8.4972120000e-04
2.4843138000e+03    1.4776674000e-03
2.4834323000e+03    6.5729300000e-05
2.4833171000e+03    3.3185430000e-04
2.4831956000e+03    2.8188210000e-04
2.4831548000e+03    3.9137820000e-04
2.4830484000e+03    2.8024000000e-05
2.4825433000e+03    1.7282700000e-05
2.4824285000e+03    2.3287460000e-04
2.4823081000e+03    2.0128000000e-05
2.4821766000e+03    4.1591050000e-04
2.4817289000e+03    2.4339600000e-05
2.4814165000e+03    2.2820960000e-04
2.4810294000e+03    6.9472100000e-05
2.4809086000e+03    2.5428060000e-04
2.4807108000e+03    2.3631580000e-04
2.4802617000e+03    2.6914400000e-05
2.4799838000e+03    6.4231300000e-05
2.4798353000e+03    5.1198860000e-04
2.4791486000e+03    1.9916640000e-04
2.4790682000e+03    5.6004400000e-05
2.4783380000e+03    2.8819400000e-05
2.4773986000e+03    1.5845200000e-05
2.4770834000e+03    1.2771350000e-04
2.4766041000e+03    8.9952000000e-06
2.4757316000e+03    1.5380930000e-04
2.4748203000e+03    2.8290100000e-05
2.4737734000e+03    1.4164800000e-05
2.4733587000e+03    7.3423300000e-05
2.4717559000e+03    6.9722000000e-06
2.4713628000e+03    1.2012390000e-04
2.4699894000e+03    1.1034500000e-04
2.4660463000e+03    5.6860000000e-07
2.4657820000e+03    1.4880000000e-07
2.4650197000e+03    7.1610000000e-07
2.4644504000e+03    3.7440000000e-07
2.4637617000e+03    6.5256000000e-06
2.3168388000e+03    8.8887347600e-02
2.3167641000e+03    8.9230283900e-02
2.3167169000e+03    8.9722931800e-02
2.2666394000e+03    6.4900000000e-07
2.2152802000e+03    0.0000000000e+00
2.2151318000e+03    0.0000000000e+00
2.2150487000e+03    0.0000000000e+00
2.2142831000e+03    0.0000000000e+00
2.2140346000e+03    0.0000000000e+00
2.2139644000e+03    0.0000000000e+00
2.2137283000e+03    0.0000000000e+00
2.2130836000e+03    1.0000000000e-10
2.2120578000e+03    1.0000000000e-10
1.9722500000e+03    0.0000000000e+00
1.9718721000e+03    0.0000000000e+00
1.9711902000e+03    0.0000000000e+00
1.9707432000e+03    0.0000000000e+00
1.9703580000e+03    0.0000000000e+00
