# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4244151000e+03    3.0936300000e-05
2.4253892000e+03    6.2456609000e-03
2.4256281000e+03    2.3438413000e-03
2.4271361000e+03    1.5700869000e-03
2.4276286000e+03    4.5341094000e-03
2.4276907000e+03    7.3385600000e-05
2.4288962000e+03    9.9198970000e-04
2.4296348000e+03    6.3957300000e-05
2.4297215000e+03    5.1030000000e-07
2.4315085000e+03    2.4344301000e-03
2.4326203000e+03    4.1520000000e-07
2.4326768000e+03    2.0162703000e-03
2.4328462000e+03    7.1971000000e-05
2.4335019000e+03    2.4760000000e-07
2.4337674000e+03    1.8627036000e-03
2.4345829000e+03    3.9462200000e-05
2.4351753000e+03    2.4881448000e-03
2.4361717000e+03    1.8322700000e-05
2.4385331000e+03    4.1986030000e-04
2.4393544000e+03    1.8882450000e-04
2.4399616000e+03    2.8442090000e-04
2.4406420000e+03    7.5792930000e-04
2.4406701000e+03    8.2740000000e-07
2.4410818000e+03    1.5360700000e-04
2.4411942000e+03    3.7107116000e-03
2.4412477000e+03    2.6302400000e-05
2.4421623000e+03    2.5173545000e-03
2.4427716000e+03    5.7700000000e-08
2.4456952000e+03    1.7850000000e-07
2.4482310000e+03    8.8471520000e-04
2.4482957000e+03    1.0863995000e-03
2.4486725000e+03    1.0370134000e-03
2.4493544000e+03    3.6200000000e-08
2.4496297000e+03    5.3810000000e-07
2.4516318000e+03    3.8170770000e-04
2.4517205000e+03    1.7744260000e-04
2.4522400000e+03    1.7783510000e-04
2.4542467000e+03    5.0578500000e-04
2.4544167000e+03    1.6280690000e-04
2.4555237000e+03    1.3558390000e-03
2.4559327000e+03    6.6490000000e-07
2.4587472000e+03    1.3844000000e-06
2.4587861000e+03    8.1467060000e-04
2.4590283000e+03    1.6417878000e-03
2.4608338000e+03    5.0626200000e-05
2.4622402000e+03    9.6054740000e-04
2.4626044000e+03    2.0040896000e-03
2.4626155000e+03    3.7842663000e-03
2.4652718000e+03    8.6073609000e-03
2.4656587000e+03    4.4800000000e-08
