# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197753000e+03    4.1224252000e-03
2.4207530000e+03    3.9815960000e-04
2.4210251000e+03    5.5970600000e-05
2.4213330000e+03    2.2016212000e-03
2.4234570000e+03    8.8037700000e-05
2.4240312000e+03    2.4726640000e-04
2.4245492000e+03    1.6463980000e-04
2.4247262000e+03    4.7358700000e-05
2.4253689000e+03    1.5164530000e-04
2.4256725000e+03    3.1922240000e-04
2.4260206000e+03    7.7578930000e-04
2.4267699000e+03    4.1175200000e-04
2.4270843000e+03    2.7252784000e-03
2.4274825000e+03    2.4389095000e-03
2.4274849000e+03    4.2797193000e-03
2.4278608000e+03    9.4727510000e-04
2.4285762000e+03    8.2789800000e-05
2.4290748000e+03    8.9424900000e-05
2.4303672000e+03    6.4127650000e-04
2.4304700000e+03    7.3465700000e-05
2.4314453000e+03    3.5144640000e-04
2.4318498000e+03    8.0881100000e-05
2.4319127000e+03    1.4536700000e-04
2.4323224000e+03    7.6140900000e-05
2.4326178000e+03    1.0320800000e-04
2.4328961000e+03    1.0247339000e-03
2.4339124000e+03    3.6870000000e-07
2.4339325000e+03    3.5031200000e-05
2.4342720000e+03    3.8862000000e-05
2.4351874000e+03    1.0096530000e-04
2.4353093000e+03    1.8039700000e-05
2.4358749000e+03    3.7926030000e-04
2.4361456000e+03    3.4900000000e-08
2.4363998000e+03    1.0375570000e-04
2.4366849000e+03    4.2259280000e-04
2.4369561000e+03    6.2500000000e-08
2.4377895000e+03    7.4238290000e-04
2.4381616000e+03    2.1590360000e-04
2.4386384000e+03    6.2421000000e-05
2.4388178000e+03    6.0953700000e-05
2.4396303000e+03    1.5057650000e-04
2.4404588000e+03    1.4980990000e-04
2.4412113000e+03    2.5204870000e-04
2.4415416000e+03    5.9358000000e-06
2.4421681000e+03    7.1608500000e-05
2.4427583000e+03    1.6889450000e-04
2.4429215000e+03    4.5923070000e-04
2.4439777000e+03    1.0619500000e-04
2.4450554000e+03    9.1107550000e-04
2.4458513000e+03    2.4227820000e-04
