# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 110 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197020000e+03    4.1679164000e-03
2.4207728000e+03    2.4323384000e-03
2.4221201000e+03    3.8824940000e-04
2.4228872000e+03    1.2433550000e-04
2.4232911000e+03    9.1403000000e-06
2.4236966000e+03    1.9090690000e-04
2.4238620000e+03    5.5181600000e-05
2.4245214000e+03    4.5713300000e-05
2.4247326000e+03    1.1778710000e-04
2.4251059000e+03    1.1209940000e-04
2.4255916000e+03    1.0067725000e-03
2.4263019000e+03    7.6755920000e-04
2.4264280000e+03    1.1081820000e-04
2.4266979000e+03    2.5777521000e-03
2.4270309000e+03    3.9547980000e-04
2.4273536000e+03    3.4418187000e-03
2.4280308000e+03    1.0947483000e-03
2.4281533000e+03    9.5591040000e-04
2.4287900000e+03    6.1924630000e-04
2.4297953000e+03    1.2551685000e-03
2.4302213000e+03    3.7467250000e-04
2.4310022000e+03    8.1096390000e-04
2.4317373000e+03    1.3065806000e-03
2.4321329000e+03    1.2630600000e-04
2.4333738000e+03    2.3506850000e-04
2.4340895000e+03    1.4659890000e-04
2.4343916000e+03    4.7467500000e-05
2.4357802000e+03    1.5625960000e-04
2.4359330000e+03    1.1456900000e-05
2.4362988000e+03    9.6702000000e-06
2.4365187000e+03    1.4991660000e-04
2.4370149000e+03    2.6452900000e-05
2.4370634000e+03    1.7654310000e-04
2.4373926000e+03    2.5799770000e-04
2.4379430000e+03    5.8111800000e-05
2.4381008000e+03    2.8092640000e-04
2.4387342000e+03    5.6871000000e-05
2.4396596000e+03    1.3142760000e-04
2.4420104000e+03    6.7640620000e-04
2.4430628000e+03    6.8477400000e-05
2.4443449000e+03    1.4873940000e-04
2.4453601000e+03    7.1368700000e-05
2.4459876000e+03    5.9505800000e-05
2.4467425000e+03    2.5690310000e-04
2.4477667000e+03    2.3528140000e-04
2.4483133000e+03    3.0421200000e-05
2.4491447000e+03    8.1202800000e-05
2.4495014000e+03    1.8467170000e-04
2.4498481000e+03    6.2747000000e-06
2.4506782000e+03    7.3957960000e-04
2.4521543000e+03    1.4576220000e-04
2.4523898000e+03    2.6170120000e-04
2.4536313000e+03    4.7206190000e-04
2.4540437000e+03    4.2683330000e-04
2.4550448000e+03    7.4281310000e-04
2.4559903000e+03    5.1055400000e-05
2.4574969000e+03    6.9795850000e-04
2.4589617000e+03    7.8935750000e-04
2.4591161000e+03    1.4745037000e-03
2.4605966000e+03    1.7912486000e-03
2.4608250000e+03    3.9204805000e-03
2.4612148000e+03    4.9166160000e-03
2.4616492000e+03    5.5488882000e-03
2.4618723000e+03    2.6673134000e-03
2.4621644000e+03    9.5119550000e-04
2.4624075000e+03    1.0159627000e-03
2.4626616000e+03    2.0046091000e-03
2.4634900000e+03    8.1627680000e-04
2.4640082000e+03    1.0019076000e-03
2.4648361000e+03    2.3680130000e-04
2.4651804000e+03    9.9830130000e-04
2.4660374000e+03    8.5296000000e-05
2.4666600000e+03    3.0744069000e-03
2.4674339000e+03    4.2698094000e-03
2.4686124000e+03    1.1823831000e-03
2.4694293000e+03    5.0336560000e-04
2.4699923000e+03    1.7339500000e-04
2.4706716000e+03    7.1667820000e-04
2.4726380000e+03    9.4268940000e-04
2.4731359000e+03    2.5885710000e-04
2.4748060000e+03    6.5916950000e-04
2.4750735000e+03    6.7223460000e-04
2.4753294000e+03    2.9190610000e-04
2.4766224000e+03    1.4004470000e-04
2.4770702000e+03    1.1148690000e-04
2.4777945000e+03    1.1678553000e-03
2.4789378000e+03    2.3160193000e-03
2.4793925000e+03    1.2005580000e-04
2.4808924000e+03    1.0168050000e-04
2.4828463000e+03    1.0096399000e-03
2.4843176000e+03    3.1846700000e-04
2.4843733000e+03    3.4937970000e-04
2.4858948000e+03    5.1923600000e-05
2.4864743000e+03    3.9505800000e-05
2.4868675000e+03    3.3519740000e-04
2.4880527000e+03    2.2622910000e-04
2.4891650000e+03    2.7220900000e-05
2.4895602000e+03    1.6894940000e-04
2.4901851000e+03    1.0545290000e-04
2.4907275000e+03    1.0648870000e-04
2.4916545000e+03    7.5005200000e-05
2.4921628000e+03    2.2656500000e-05
2.4925324000e+03    2.3675510000e-04
2.4931169000e+03    3.7048500000e-05
2.4964877000e+03    5.5888500000e-05
2.4974562000e+03    5.3071000000e-06
2.4988127000e+03    2.1782800000e-05
2.5004030000e+03    1.2256210000e-04
2.5014979000e+03    1.7578440000e-04
2.5039165000e+03    1.3394770000e-04
