# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197106000e+03    3.7277200000e-03
2.4206910000e+03    4.4268130000e-04
2.4210929000e+03    1.9496002000e-03
2.4222330000e+03    6.0712000000e-05
2.4225013000e+03    1.4990720000e-04
2.4233350000e+03    2.4128030000e-04
2.4234870000e+03    2.9583150000e-04
2.4236180000e+03    9.4892800000e-05
2.4245066000e+03    1.1367260000e-04
2.4251094000e+03    2.1926570000e-04
2.4256672000e+03    6.3835880000e-04
2.4260368000e+03    2.0599206000e-03
2.4261615000e+03    2.4767900000e-04
2.4267644000e+03    8.4257630000e-04
2.4268888000e+03    1.1171774000e-03
2.4270878000e+03    1.5184891000e-03
2.4274930000e+03    3.1448421000e-03
2.4282832000e+03    1.7196408000e-03
2.4287379000e+03    6.3396660000e-04
2.4293022000e+03    3.8413620000e-04
2.4299929000e+03    4.2440440000e-04
2.4305365000e+03    8.1492260000e-04
2.4311732000e+03    6.9541310000e-04
2.4316410000e+03    7.3951100000e-05
2.4326257000e+03    3.2529000000e-05
2.4326600000e+03    5.8268650000e-04
2.4329206000e+03    4.2164700000e-05
2.4334413000e+03    3.5471100000e-05
2.4343888000e+03    1.1552040000e-04
2.4352449000e+03    6.2794800000e-05
2.4356012000e+03    2.0522700000e-05
2.4359005000e+03    1.3742450000e-04
2.4362089000e+03    1.9217800000e-05
2.4367270000e+03    1.4861810000e-04
2.4373375000e+03    3.3526420000e-04
2.4377250000e+03    9.5594200000e-05
2.4378262000e+03    4.6429190000e-04
2.4381418000e+03    5.8171200000e-05
2.4390468000e+03    8.3295600000e-05
2.4399260000e+03    1.9507500000e-05
2.4400440000e+03    5.3996000000e-05
2.4415450000e+03    3.6473710000e-04
2.4418799000e+03    1.1469090000e-04
2.4425746000e+03    5.1455800000e-05
2.4434236000e+03    2.3257870000e-04
2.4441067000e+03    1.4673480000e-04
2.4443673000e+03    2.9673800000e-05
2.4458712000e+03    1.2570880000e-04
2.4468796000e+03    1.8319900000e-05
2.4473315000e+03    7.8048100000e-05
