# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 59 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4914527000e+03    7.3100000000e-06
2.4912314000e+03    9.1783790000e-04
2.4901521000e+03    4.0837000000e-06
2.4899969000e+03    8.0510000000e-07
2.4897654000e+03    1.6375110000e-04
2.4896787000e+03    2.0257500000e-05
2.4896162000e+03    1.2673710000e-04
2.4895193000e+03    1.1555710000e-04
2.4891807000e+03    3.3600000000e-07
2.4890856000e+03    3.5440300000e-05
2.4889621000e+03    6.3621000000e-06
2.4886170000e+03    2.4009300000e-05
2.4884305000e+03    6.7903000000e-06
2.4883843000e+03    1.4757000000e-04
2.4882285000e+03    1.1951980000e-04
2.4877190000e+03    1.3687770000e-04
2.4876967000e+03    1.3044840000e-04
2.4875488000e+03    1.6740100000e-05
2.4874193000e+03    5.0753710000e-04
2.4865912000e+03    3.8824900000e-05
2.4863210000e+03    2.2235740000e-04
2.4861426000e+03    6.8770270000e-04
2.4859298000e+03    9.4561000000e-04
2.4858088000e+03    6.1530990000e-04
2.4852026000e+03    1.3590914000e-03
2.4849975000e+03    1.4949826000e-03
2.4846942000e+03    1.1327361000e-03
2.4840230000e+03    5.3785170000e-04
2.4833862000e+03    1.3198525000e-03
2.4824045000e+03    1.1483300000e-05
2.4823728000e+03    1.8695800000e-05
2.4814682000e+03    4.1813620000e-04
2.4797552000e+03    1.9604910000e-04
2.4796165000e+03    9.2100000000e-08
2.4788492000e+03    4.6399630000e-04
2.4773524000e+03    4.0810900000e-05
2.4769352000e+03    1.7347600000e-05
2.4762230000e+03    4.4044320000e-04
2.4718943000e+03    5.2852000000e-06
2.4705981000e+03    1.3014675000e-03
2.4687156000e+03    7.7398500000e-05
2.4679172000e+03    1.5321170000e-04
2.3175902000e+03    9.0036659400e-02
2.3175845000e+03    8.9772170000e-02
2.3175710000e+03    8.9779489100e-02
2.2675269000e+03    1.2294000000e-06
2.2218438000e+03    0.0000000000e+00
2.2217822000e+03    0.0000000000e+00
2.2212680000e+03    0.0000000000e+00
2.2211640000e+03    0.0000000000e+00
2.2205799000e+03    0.0000000000e+00
2.2198391000e+03    0.0000000000e+00
2.2197506000e+03    0.0000000000e+00
2.2189229000e+03    1.0000000000e-10
2.2166616000e+03    1.0000000000e-10
2.1056046000e+03    0.0000000000e+00
1.9756625000e+03    0.0000000000e+00
1.9753352000e+03    0.0000000000e+00
1.9753200000e+03    0.0000000000e+00
