# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 43 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4915910000e+03    1.9988350000e-04
2.4915051000e+03    1.7239000000e-06
2.4913055000e+03    2.9237240000e-03
2.4906079000e+03    2.2335000000e-06
2.4904875000e+03    4.0316200000e-05
2.4901737000e+03    6.4634000000e-06
2.4898708000e+03    8.8795100000e-05
2.4896822000e+03    1.8644254000e-03
2.4892406000e+03    3.0410000000e-07
2.4885786000e+03    1.0037341000e-03
2.4881362000e+03    1.2455233000e-03
2.4873162000e+03    9.6114400000e-04
2.4869537000e+03    2.7342087000e-03
2.4868080000e+03    2.9270509000e-03
2.4861812000e+03    5.1114760000e-04
2.4860344000e+03    1.6217122300e-02
2.4857094000e+03    1.9738527400e-02
2.4849522000e+03    7.1281643000e-03
2.4843350000e+03    4.2303551000e-03
2.4828432000e+03    2.5188390000e-04
2.4827707000e+03    8.4775382000e-03
2.4803454000e+03    1.0535588000e-03
2.4789375000e+03    4.8451547000e-03
2.4765048000e+03    2.1426618000e-03
2.4754470000e+03    3.9279730000e-04
2.4711784000e+03    7.5913560000e-04
2.4711643000e+03    1.0002900000e-04
2.4707312000e+03    1.1128342300e-02
2.4687138000e+03    4.7880800000e-05
2.4680957000e+03    1.2397245000e-03
2.3176664000e+03    6.2412970950e-01
2.3176595000e+03    6.3200638300e-01
2.3176535000e+03    3.5884475720e-01
2.2676233000e+03    3.4467000000e-06
2.2192113000e+03    8.0000000000e-10
2.2184757000e+03    0.0000000000e+00
2.2175180000e+03    0.0000000000e+00
2.2171065000e+03    1.0000000000e-10
2.1061984000e+03    0.0000000000e+00
1.9774086000e+03    0.0000000000e+00
1.9758811000e+03    0.0000000000e+00
1.9754739000e+03    0.0000000000e+00
1.9754735000e+03    0.0000000000e+00
