# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 72 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4925703000e+03    2.7535000000e-06
2.4917679000e+03    5.7977500000e-05
2.4916390000e+03    2.1803970000e-04
2.4914684000e+03    9.7960000000e-07
2.4914391000e+03    4.5322900000e-05
2.4905543000e+03    3.9699150000e-04
2.4904007000e+03    5.5920000000e-07
2.4899484000e+03    6.3288000000e-06
2.4898648000e+03    3.2427000000e-05
2.4896755000e+03    2.7219000000e-06
2.4896408000e+03    3.6991300000e-05
2.4893600000e+03    5.2597800000e-05
2.4893179000e+03    1.0145470000e-04
2.4891115000e+03    3.3459000000e-05
2.4887214000e+03    5.5026000000e-06
2.4885088000e+03    1.7480080000e-04
2.4880344000e+03    8.9892400000e-05
2.4876917000e+03    1.5849000000e-05
2.4876162000e+03    9.8806700000e-05
2.4874251000e+03    7.4313000000e-06
2.4873866000e+03    1.5466360000e-04
2.4871105000e+03    1.7863560000e-04
2.4869430000e+03    9.6089600000e-05
2.4867049000e+03    2.9602390000e-04
2.4864295000e+03    1.3203830000e-04
2.4859765000e+03    6.5918570000e-04
2.4858494000e+03    1.1809045000e-03
2.4855691000e+03    1.8922265000e-03
2.4854078000e+03    3.5132420000e-04
2.4853365000e+03    1.4377648000e-03
2.4852599000e+03    1.6957075000e-03
2.4842478000e+03    6.2785220000e-04
2.4839436000e+03    6.7857500000e-05
2.4838278000e+03    4.9885340000e-04
2.4826790000e+03    3.9562000000e-05
2.4823333000e+03    1.2216400000e-04
2.4816149000e+03    2.6097810000e-04
2.4813958000e+03    1.4870370000e-04
2.4807132000e+03    6.9605700000e-05
2.4791144000e+03    2.6926460000e-04
2.4785649000e+03    1.3845640000e-04
2.4774807000e+03    1.5328600000e-04
2.4764654000e+03    1.5214540000e-04
2.4752858000e+03    3.7400800000e-04
2.4739264000e+03    6.5305000000e-06
2.4721395000e+03    0.0000000000e+00
2.4717725000e+03    1.5090100000e-05
2.4706456000e+03    1.3487256000e-03
2.4697109000e+03    2.2727000000e-06
2.4696706000e+03    0.0000000000e+00
2.4680642000e+03    1.8892370000e-04
2.3176263000e+03    8.9914735700e-02
2.3176162000e+03    8.9824709700e-02
2.3176050000e+03    8.9876569500e-02
2.2675724000e+03    1.0602000000e-06
2.2215672000e+03    0.0000000000e+00
2.2215486000e+03    0.0000000000e+00
2.2208796000e+03    0.0000000000e+00
2.2206018000e+03    0.0000000000e+00
2.2189344000e+03    1.0000000000e-10
2.2187868000e+03    1.0000000000e-10
2.2187387000e+03    0.0000000000e+00
2.2187116000e+03    0.0000000000e+00
2.2186555000e+03    0.0000000000e+00
2.2177099000e+03    0.0000000000e+00
2.1071248000e+03    0.0000000000e+00
2.1069070000e+03    0.0000000000e+00
1.9783875000e+03    0.0000000000e+00
1.9777237000e+03    0.0000000000e+00
1.9769152000e+03    0.0000000000e+00
1.9754756000e+03    0.0000000000e+00
1.9753920000e+03    0.0000000000e+00
