# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4248106000e+03    1.9369612000e-03
2.4251906000e+03    2.0440299000e-03
2.4256636000e+03    4.2698507000e-03
2.4257579000e+03    3.4530457000e-03
2.4262287000e+03    1.0193298000e-03
2.4268983000e+03    4.8253000000e-06
2.4274992000e+03    4.4906390000e-04
2.4278252000e+03    9.4748900000e-05
2.4280537000e+03    1.7602280000e-04
2.4282361000e+03    3.5856570000e-04
2.4285442000e+03    2.6982580000e-04
2.4288795000e+03    8.7303600000e-05
2.4292419000e+03    2.7256100000e-05
2.4294161000e+03    1.7787860000e-04
2.4294815000e+03    2.8571000000e-04
2.4295321000e+03    3.5410460000e-04
2.4297203000e+03    1.3807510000e-04
2.4300971000e+03    2.5726310000e-04
2.4302267000e+03    2.4083240000e-04
2.4308550000e+03    4.3340730000e-04
2.4310532000e+03    1.8328540000e-03
2.4314328000e+03    5.5747980000e-04
2.4317418000e+03    3.9417170000e-04
2.4320240000e+03    6.0770460000e-04
2.4325766000e+03    4.9106350000e-04
2.4328461000e+03    3.5698780000e-04
2.4329806000e+03    2.6711860000e-04
2.4334471000e+03    9.4887300000e-05
2.4336194000e+03    4.2770560000e-04
2.4340294000e+03    3.7105900000e-04
2.4340889000e+03    3.6797740000e-04
2.4343330000e+03    6.7605740000e-04
2.4348361000e+03    3.9629790000e-04
2.4349100000e+03    1.1615320000e-04
2.4350994000e+03    5.7437340000e-04
2.4353632000e+03    3.7863400000e-04
2.4355472000e+03    8.5892900000e-05
2.4357194000e+03    5.4533180000e-04
2.4361605000e+03    7.0994900000e-05
2.4364905000e+03    9.4935800000e-05
2.4366972000e+03    7.7330300000e-05
2.4370360000e+03    1.8108600000e-05
2.4374202000e+03    3.8774000000e-06
2.4375230000e+03    6.3423520000e-04
2.4378169000e+03    2.4361200000e-05
2.4379206000e+03    3.6167710000e-04
2.4381805000e+03    6.5370900000e-05
2.4385828000e+03    3.9933540000e-04
2.4387779000e+03    4.5004700000e-04
2.4390960000e+03    8.9345600000e-05
