# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4209050000e+03    7.4580466000e-03
2.4222854000e+03    4.6640061900e-02
2.4226972000e+03    1.2880156600e-02
2.4238812000e+03    1.1467609400e-02
2.4240777000e+03    1.7435319000e-02
2.4243073000e+03    3.5348194000e-03
2.4247127000e+03    3.2866629500e-02
2.4253589000e+03    1.1835993500e-02
2.4260877000e+03    1.9179761000e-03
2.4262978000e+03    1.9785310000e-03
2.4266287000e+03    6.3004390000e-04
2.4270264000e+03    1.8160880000e-03
2.4272901000e+03    1.5250234000e-03
2.4274420000e+03    4.0662536000e-03
2.4277579000e+03    2.5898960000e-03
2.4279838000e+03    6.2972472000e-03
2.4280347000e+03    2.5992549000e-03
2.4283288000e+03    2.6953375000e-03
2.4286332000e+03    5.6102609000e-03
2.4288433000e+03    6.7734530000e-04
2.4290746000e+03    1.4144179000e-02
2.4293218000e+03    1.5394102400e-02
2.4297933000e+03    1.8893472200e-02
2.4306032000e+03    1.6225878700e-02
2.4310256000e+03    3.3985375000e-03
2.4310569000e+03    3.7995724000e-03
2.4314106000e+03    7.8185250000e-04
2.4315893000e+03    3.2478735000e-03
2.4316871000e+03    1.6792420000e-04
2.4320573000e+03    5.5612766000e-03
2.4323178000e+03    7.5045172000e-03
2.4323595000e+03    4.3377650000e-04
2.4324872000e+03    8.9047959000e-03
2.4327879000e+03    1.9331418000e-03
2.4335355000e+03    3.0971641000e-03
2.4335608000e+03    2.8492670000e-04
2.4338874000e+03    3.7732321000e-03
2.4343147000e+03    9.0704710000e-04
2.4344154000e+03    1.4482736000e-03
2.4348539000e+03    2.0646406000e-03
2.4349970000e+03    8.4147230000e-04
2.4351962000e+03    2.9520984000e-03
2.4353408000e+03    1.4333478000e-03
2.4354927000e+03    1.9842184000e-03
2.4356525000e+03    4.4697650000e-04
2.4356596000e+03    2.9451422000e-03
2.4358577000e+03    5.3583284000e-03
2.4361497000e+03    8.8578700000e-04
2.4362686000e+03    2.3990507000e-03
2.4363044000e+03    4.5346920000e-03
