# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197311000e+03    3.9494766000e-03
2.4208959000e+03    2.2434335000e-03
2.4222308000e+03    1.9285250000e-04
2.4228202000e+03    1.4572710000e-04
2.4232455000e+03    7.2318600000e-05
2.4238408000e+03    1.2534690000e-04
2.4240093000e+03    1.4736610000e-04
2.4243157000e+03    3.4405800000e-05
2.4244842000e+03    1.3590610000e-04
2.4249153000e+03    1.0758070000e-04
2.4250826000e+03    2.2375400000e-04
2.4258072000e+03    1.2875865000e-03
2.4263086000e+03    6.9055800000e-04
2.4265806000e+03    4.9831290000e-04
2.4270498000e+03    3.0324704000e-03
2.4271570000e+03    2.2835294000e-03
2.4272795000e+03    1.8178819000e-03
2.4279720000e+03    1.7673364000e-03
2.4284531000e+03    5.3921120000e-04
2.4295543000e+03    9.6513350000e-04
2.4303957000e+03    3.0196080000e-04
2.4309286000e+03    7.1144090000e-04
2.4316829000e+03    1.3153790000e-04
2.4325818000e+03    7.1863710000e-04
2.4331549000e+03    1.4938330000e-04
2.4333885000e+03    4.3266500000e-05
2.4340961000e+03    8.7599100000e-05
2.4348255000e+03    1.0909700000e-05
2.4353713000e+03    3.0024400000e-05
2.4361778000e+03    1.8567400000e-05
2.4362470000e+03    4.2680000000e-05
2.4367555000e+03    2.3311800000e-05
2.4370287000e+03    3.4420020000e-04
2.4372794000e+03    2.1550250000e-04
2.4374752000e+03    5.6496710000e-04
2.4375395000e+03    3.5755800000e-05
2.4383264000e+03    6.6199700000e-05
2.4388128000e+03    9.6823100000e-05
2.4409240000e+03    1.5540520000e-04
2.4429581000e+03    4.7187980000e-04
2.4436532000e+03    5.5474400000e-05
2.4452241000e+03    1.6657340000e-04
2.4453134000e+03    1.7804470000e-04
2.4472046000e+03    5.4244400000e-05
2.4479722000e+03    6.8560300000e-05
2.4483201000e+03    1.3815180000e-04
2.4487933000e+03    1.1774790000e-04
2.4492216000e+03    1.0245480000e-04
2.4494494000e+03    6.1441900000e-05
2.4502524000e+03    6.9559780000e-04
