# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4243003000e+03    1.8824989000e-03
2.4250150000e+03    1.3716936000e-03
2.4255356000e+03    3.4946208000e-03
2.4258775000e+03    9.4244660000e-04
2.4261953000e+03    2.9946130000e-03
2.4267038000e+03    9.2104250000e-04
2.4272998000e+03    7.0604160000e-04
2.4274865000e+03    1.6760239000e-03
2.4279224000e+03    1.0095434000e-03
2.4282705000e+03    2.3484660000e-04
2.4283659000e+03    2.0595080000e-04
2.4287446000e+03    2.5698560000e-04
2.4290137000e+03    4.8899260000e-04
2.4292696000e+03    6.8254700000e-05
2.4294838000e+03    1.1147260000e-04
2.4300187000e+03    9.4062900000e-05
2.4302660000e+03    4.5950700000e-05
2.4306715000e+03    1.0657060000e-04
2.4310913000e+03    3.9054670000e-04
2.4321048000e+03    7.7325090000e-04
2.4322247000e+03    1.4758590000e-03
2.4327423000e+03    9.8814450000e-04
2.4329635000e+03    2.8581440000e-04
2.4333959000e+03    6.8638170000e-04
2.4338204000e+03    7.7617900000e-05
2.4339742000e+03    2.7099070000e-04
2.4342014000e+03    4.2512390000e-04
2.4342496000e+03    4.6829100000e-05
2.4346408000e+03    2.5670340000e-04
2.4347014000e+03    6.4067040000e-04
2.4351563000e+03    5.4294030000e-04
2.4355545000e+03    2.6937200000e-05
2.4357314000e+03    3.3508140000e-04
2.4367090000e+03    6.8970000000e-06
2.4369584000e+03    3.7763620000e-04
2.4373564000e+03    1.3456940000e-04
2.4374501000e+03    5.0538800000e-05
2.4378775000e+03    1.2862800000e-05
2.4379266000e+03    4.6344600000e-05
2.4381243000e+03    2.6813450000e-04
2.4383690000e+03    3.1550700000e-05
2.4384341000e+03    7.7807200000e-05
2.4385069000e+03    4.9052200000e-05
2.4388814000e+03    1.3029227000e-03
2.4392296000e+03    1.8661920000e-04
2.4394692000e+03    6.2744160000e-04
2.4396781000e+03    2.1205660000e-04
2.4398822000e+03    1.1373914000e-03
2.4400158000e+03    1.0379646000e-03
2.4404750000e+03    1.0730941000e-03
