# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4232704000e+03    3.7060120000e-04
2.4249569000e+03    4.2660309000e-03
2.4257401000e+03    5.1167710000e-04
2.4258788000e+03    3.9795223000e-03
2.4265183000e+03    1.4131296000e-03
2.4274555000e+03    1.2120049000e-03
2.4276862000e+03    1.0355596000e-03
2.4281872000e+03    5.2298260000e-04
2.4287605000e+03    3.8127900000e-05
2.4289749000e+03    2.1831310000e-04
2.4294132000e+03    2.3716044000e-03
2.4297859000e+03    5.1626000000e-05
2.4303647000e+03    5.4650630000e-04
2.4310155000e+03    1.2323118000e-03
2.4314851000e+03    2.0886680000e-04
2.4320932000e+03    1.2487081000e-03
2.4325296000e+03    6.5579280000e-04
2.4329306000e+03    8.9447300000e-05
2.4330741000e+03    8.2085670000e-04
2.4331391000e+03    1.1991949000e-03
2.4334827000e+03    6.7527940000e-04
2.4343823000e+03    4.1930000000e-04
2.4347945000e+03    1.3457000000e-06
2.4350209000e+03    1.0200690000e-04
2.4356089000e+03    9.3084000000e-06
2.4356965000e+03    6.2879300000e-05
2.4361884000e+03    4.6822400000e-05
2.4365993000e+03    1.8165700000e-04
2.4370348000e+03    1.0942720000e-04
2.4372929000e+03    6.0789000000e-06
2.4375481000e+03    1.1960460000e-04
2.4376997000e+03    1.4941590000e-04
2.4379512000e+03    1.6184400000e-05
2.4383788000e+03    4.1477790000e-04
2.4389013000e+03    2.7977080000e-04
2.4393741000e+03    7.9585430000e-04
2.4397408000e+03    1.1205804000e-03
2.4402083000e+03    5.4614350000e-04
2.4407778000e+03    5.3947010000e-04
2.4410582000e+03    4.9201390000e-04
2.4410874000e+03    3.9339657000e-03
2.4419934000e+03    2.8560160000e-04
2.4420822000e+03    6.0147950000e-04
2.4423539000e+03    8.8594500000e-05
2.4423549000e+03    2.3533790000e-04
2.4426881000e+03    1.4543510000e-04
2.4427624000e+03    3.6470000000e-07
2.4435875000e+03    1.4876260000e-04
2.4438304000e+03    4.1823670000e-04
2.4440341000e+03    4.1334150000e-04
