# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4207211000e+03    4.7092354000e-03
2.4223217000e+03    1.9475245600e-02
2.4235852000e+03    8.1109412000e-03
2.4236834000e+03    1.7465286300e-02
2.4246945000e+03    1.0421935800e-02
2.4256798000e+03    6.0295754000e-03
2.4260435000e+03    2.9904924000e-03
2.4262476000e+03    1.6833803000e-03
2.4263184000e+03    3.2687720000e-04
2.4265151000e+03    2.2729657000e-03
2.4267413000e+03    5.5759364000e-03
2.4278939000e+03    1.5558109000e-03
2.4285291000e+03    1.5075700000e-03
2.4295982000e+03    7.7088053000e-03
2.4299793000e+03    1.2771097900e-02
2.4303890000e+03    3.6985638000e-03
2.4308528000e+03    5.8348130000e-03
2.4311663000e+03    1.9023097000e-03
2.4313763000e+03    4.9947750000e-03
2.4315455000e+03    1.2019565000e-03
2.4316830000e+03    5.5512507000e-03
2.4320887000e+03    6.1480893000e-03
2.4326431000e+03    1.7273682000e-03
2.4328553000e+03    3.5347475000e-03
2.4333145000e+03    6.4938780000e-04
2.4347130000e+03    8.4098530000e-04
2.4349326000e+03    9.1083890000e-04
2.4353341000e+03    7.9689709000e-03
2.4355018000e+03    5.8031240000e-04
2.4359490000e+03    5.3157180000e-04
2.4364588000e+03    3.9913672000e-03
2.4373386000e+03    6.8958413000e-03
2.4375682000e+03    8.1573050000e-04
2.4383206000e+03    6.8512550000e-04
2.4385309000e+03    1.0689985800e-02
2.4391686000e+03    1.1811794000e-03
2.4395866000e+03    2.1384073000e-03
2.4400123000e+03    1.7069000000e-04
2.4402751000e+03    6.7133850000e-04
2.4408550000e+03    2.1819098000e-03
2.4414544000e+03    2.7974775000e-03
2.4421628000e+03    2.6309027000e-03
2.4423300000e+03    1.2663452000e-03
2.4435184000e+03    1.8536230000e-04
2.4436579000e+03    4.5134800000e-05
2.4441352000e+03    1.4752570000e-04
2.4449335000e+03    3.1555820000e-04
2.4458672000e+03    5.1612090000e-04
2.4461252000e+03    2.2264900000e-05
2.4464425000e+03    9.6048550000e-04
