# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4200208000e+03    4.1129876000e-03
2.4206438000e+03    3.3501740000e-04
2.4211006000e+03    2.1908026000e-03
2.4219458000e+03    3.4411000000e-06
2.4222086000e+03    3.0937080000e-04
2.4226606000e+03    1.7762480000e-04
2.4232008000e+03    6.5578640000e-04
2.4234215000e+03    3.2330800000e-04
2.4237313000e+03    1.0177610000e-04
2.4239546000e+03    1.1755700000e-04
2.4240814000e+03    9.5811500000e-05
2.4243445000e+03    1.5447990000e-04
2.4244123000e+03    1.2668570000e-04
2.4247410000e+03    4.2424000000e-06
2.4248975000e+03    3.7435700000e-05
2.4252262000e+03    6.7799600000e-05
2.4255027000e+03    1.9131310000e-04
2.4257516000e+03    2.5289630000e-04
2.4259815000e+03    4.4076900000e-05
2.4261582000e+03    8.3286560000e-04
2.4263104000e+03    3.5334540000e-04
2.4265691000e+03    9.1114300000e-05
2.4268275000e+03    3.9868110000e-04
2.4269457000e+03    3.5525430000e-04
2.4272926000e+03    7.5044300000e-04
2.4275182000e+03    1.0194501000e-03
2.4275455000e+03    5.1041500000e-04
2.4279609000e+03    2.9832783000e-03
2.4285780000e+03    1.3264430000e-04
2.4286039000e+03    1.2213524000e-03
2.4291422000e+03    6.5841160000e-04
2.4292126000e+03    8.1944550000e-04
2.4296901000e+03    1.1283380000e-04
2.4299260000e+03    3.6696100000e-05
2.4300455000e+03    1.2025500000e-05
2.4302519000e+03    1.3514160000e-04
2.4306596000e+03    1.6595480000e-04
2.4308324000e+03    1.8560340000e-04
2.4310378000e+03    2.4970830000e-04
2.4312557000e+03    7.1782700000e-05
2.4313797000e+03    2.4636700000e-04
2.4315478000e+03    4.2000400000e-05
2.4321610000e+03    3.3354260000e-04
2.4321785000e+03    2.0965010000e-04
2.4325026000e+03    4.0926560000e-04
2.4330002000e+03    1.4663030000e-04
2.4331218000e+03    7.6580500000e-05
2.4332350000e+03    5.1350940000e-04
2.4333988000e+03    1.3633300000e-05
2.4336516000e+03    9.6190000000e-05
