# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4195196000e+03    4.0526781000e-03
2.4206890000e+03    2.3427462000e-03
2.4215598000e+03    9.7630000000e-06
2.4223221000e+03    3.1886820000e-04
2.4230222000e+03    6.4114000000e-05
2.4232739000e+03    3.1497150000e-04
2.4234650000e+03    3.7665580000e-04
2.4236301000e+03    3.2096200000e-05
2.4237918000e+03    5.6380500000e-05
2.4240349000e+03    2.1680000000e-05
2.4242020000e+03    1.7899390000e-04
2.4243232000e+03    2.1094200000e-05
2.4246954000e+03    8.2022000000e-05
2.4249570000e+03    1.7146070000e-04
2.4253704000e+03    1.4453200000e-05
2.4254807000e+03    6.3769500000e-05
2.4256813000e+03    3.2231480000e-04
2.4262580000e+03    1.3735967000e-03
2.4267662000e+03    1.4375048000e-03
2.4268276000e+03    3.0595950000e-04
2.4271017000e+03    5.6928750000e-04
2.4273815000e+03    1.9186962000e-03
2.4277554000e+03    1.8179756000e-03
2.4278385000e+03    1.2983756000e-03
2.4283415000e+03    2.4922900000e-04
2.4284034000e+03    4.9388650000e-04
2.4286069000e+03    9.0581410000e-04
2.4292380000e+03    2.7101140000e-04
2.4298690000e+03    2.0028860000e-04
2.4300631000e+03    5.4620050000e-04
2.4303416000e+03    3.4897530000e-04
2.4308098000e+03    1.1367654000e-03
2.4314045000e+03    2.4639400000e-04
2.4322716000e+03    2.7628000000e-06
2.4328572000e+03    2.8304000000e-04
2.4332003000e+03    3.8876300000e-05
2.4333319000e+03    6.5156600000e-05
2.4336019000e+03    2.4088730000e-04
2.4339922000e+03    1.6169980000e-04
2.4341319000e+03    2.6891810000e-04
2.4344977000e+03    7.8178100000e-05
2.4353007000e+03    1.0775170000e-04
2.4357937000e+03    2.0103400000e-05
2.4361820000e+03    3.3679860000e-04
2.4364153000e+03    2.3886000000e-06
2.4367711000e+03    4.0670300000e-05
2.4368451000e+03    7.1091100000e-05
2.4371903000e+03    2.1889840000e-04
2.4373886000e+03    3.8399180000e-04
2.4376340000e+03    1.8129700000e-05
