# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4243556000e+03    3.3685809900e-02
2.4259832000e+03    5.9169200000e-05
2.4260886000e+03    4.6885281000e-02
2.4263948000e+03    9.0145337000e-03
2.4264140000e+03    4.4293695200e-02
2.4269149000e+03    1.6570836000e-03
2.4273051000e+03    1.4670324000e-03
2.4274593000e+03    9.8112409000e-03
2.4277432000e+03    4.0221340000e-04
2.4277683000e+03    6.4090000000e-07
2.4281439000e+03    2.1357732000e-02
2.4282085000e+03    2.6636620000e-04
2.4284474000e+03    1.9383440000e-04
2.4287100000e+03    4.1504880000e-03
2.4289254000e+03    1.0799750000e-03
2.4290825000e+03    3.0268860000e-03
2.4294928000e+03    9.9350000000e-07
2.4300322000e+03    6.5313770000e-03
2.4300673000e+03    1.0739830000e-04
2.4301550000e+03    3.4770794000e-03
2.4302357000e+03    2.3094300000e-05
2.4317831000e+03    1.5824540000e-04
2.4320822000e+03    1.3884090700e-02
2.4326525000e+03    2.8293193000e-03
2.4329979000e+03    9.9861542000e-03
2.4331183000e+03    2.3053400000e-04
2.4334085000e+03    1.8301000000e-06
2.4338130000e+03    1.3744328000e-03
2.4338754000e+03    4.4174240000e-04
2.4339030000e+03    8.7764600000e-05
2.4339321000e+03    9.6636167000e-03
2.4340706000e+03    6.7645699000e-03
2.4342787000e+03    2.8585048000e-03
2.4348649000e+03    6.8041432000e-03
2.4354706000e+03    4.3960000000e-07
2.4357249000e+03    1.8470762400e-02
2.4358436000e+03    4.7572757000e-03
2.4365195000e+03    1.2818102000e-03
2.4368226000e+03    1.0277461000e-03
2.4383785000e+03    3.1643242000e-03
2.4394557000e+03    4.9074492500e-02
2.4397199000e+03    1.2931866000e-03
2.4403077000e+03    3.7340000000e-07
2.4405621000e+03    2.3539923600e-02
2.4406413000e+03    3.5030557000e-03
2.4407276000e+03    7.7174123000e-03
2.4408360000e+03    2.9911703000e-03
2.4416919000e+03    7.1902890000e-04
2.4417323000e+03    9.0025000000e-06
2.4419460000e+03    1.8582170000e-02
