# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 79 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4919921000e+03    8.4721200000e-05
2.4918274000e+03    9.6699000000e-06
2.4910184000e+03    6.7654499000e-03
2.4907517000e+03    8.2173800000e-05
2.4905776000e+03    5.6932700000e-05
2.4899692000e+03    3.2127420000e-04
2.4898912000e+03    3.4274260000e-04
2.4896005000e+03    5.6584184000e-02
2.4895595000e+03    4.5932214000e-03
2.4892933000e+03    2.2149150000e-04
2.4889423000e+03    4.6897142000e-03
2.4887848000e+03    4.5476992000e-03
2.4886014000e+03    4.8967310000e-04
2.4882905000e+03    1.3211036000e-03
2.4882451000e+03    5.7315030000e-04
2.4881183000e+03    5.1678610000e-04
2.4879818000e+03    1.2221400000e-05
2.4874133000e+03    1.3795967000e-03
2.4870010000e+03    2.8291460000e-04
2.4868574000e+03    8.4592200000e-05
2.4865032000e+03    4.2040333000e-03
2.4864375000e+03    1.8406151000e-03
2.4863877000e+03    3.4088671000e-03
2.4860993000e+03    8.6188396300e-02
2.4857538000e+03    6.0138295000e-03
2.4852705000e+03    3.6737811800e-02
2.4848748000e+03    4.1002533000e-03
2.4848440000e+03    3.5692929300e-02
2.4847738000e+03    4.5844482800e-02
2.4844958000e+03    1.5023592800e-02
2.4842979000e+03    2.6447523000e-02
2.4841659000e+03    1.8206594500e-02
2.4838402000e+03    3.6329513800e-02
2.4837952000e+03    2.1903256100e-02
2.4833893000e+03    2.3072747700e-02
2.4829404000e+03    1.2291219000e-03
2.4817952000e+03    1.0069048800e-02
2.4815966000e+03    8.3014000000e-06
2.4811235000e+03    9.9185420000e-04
2.4803909000e+03    1.2352265000e-03
2.4799829000e+03    7.2666020000e-04
2.4793080000e+03    1.0213790000e-04
2.4783740000e+03    5.2319987000e-03
2.4781512000e+03    3.6681520000e-04
2.4776330000e+03    2.5860133000e-03
2.4767494000e+03    4.2122376000e-03
2.4761211000e+03    9.5861420000e-04
2.4754065000e+03    2.0990050000e-04
2.4752009000e+03    4.9133350000e-04
2.4748590000e+03    1.6353136500e-02
2.4742597000e+03    6.4367422000e-03
2.4735273000e+03    7.3017900000e-05
2.4727923000e+03    4.5883080000e-04
2.4720591000e+03    1.1947950000e-04
2.4684987000e+03    1.0906970700e-02
2.4678790000e+03    1.0179557500e-02
2.4675996000e+03    1.2014400000e-05
2.3172762000e+03    2.9126862907e+00
2.3172035000e+03    2.2618211606e+00
2.3171855000e+03    3.0749750300e+00
2.2671021000e+03    1.3556010000e-04
2.2202588000e+03    0.0000000000e+00
2.2201815000e+03    0.0000000000e+00
2.2201628000e+03    0.0000000000e+00
2.2189522000e+03    0.0000000000e+00
2.2186809000e+03    0.0000000000e+00
2.2184874000e+03    0.0000000000e+00
2.2184457000e+03    0.0000000000e+00
2.2181063000e+03    0.0000000000e+00
2.2179752000e+03    1.0000000000e-10
2.2175594000e+03    0.0000000000e+00
2.2172651000e+03    0.0000000000e+00
2.2172195000e+03    0.0000000000e+00
2.2172134000e+03    1.0000000000e-09
2.2162209000e+03    9.0000000000e-10
2.1055576000e+03    0.0000000000e+00
2.1039415000e+03    0.0000000000e+00
1.9743071000e+03    0.0000000000e+00
1.9740070000e+03    6.0000000000e-10
