# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4251971000e+03    3.0700803000e-03
2.4255044000e+03    4.3707876000e-03
2.4256743000e+03    3.6058453000e-03
2.4261277000e+03    1.5250449000e-03
2.4267411000e+03    2.5020900000e-04
2.4267933000e+03    2.8613180000e-04
2.4271746000e+03    2.3350810000e-04
2.4274908000e+03    1.2028030000e-04
2.4275968000e+03    2.9909000000e-05
2.4278541000e+03    7.9628600000e-05
2.4279619000e+03    2.8957400000e-05
2.4281855000e+03    3.6837200000e-05
2.4283539000e+03    2.3839500000e-05
2.4284078000e+03    1.1628200000e-05
2.4288086000e+03    1.4175060000e-04
2.4290585000e+03    1.5347740000e-04
2.4293295000e+03    2.0530400000e-05
2.4296675000e+03    1.5111590000e-04
2.4298027000e+03    3.9655910000e-04
2.4299396000e+03    1.7988410000e-04
2.4300841000e+03    2.5739890000e-04
2.4302113000e+03    1.0547650000e-04
2.4304949000e+03    1.2049400000e-03
2.4307225000e+03    2.9505890000e-04
2.4309512000e+03    7.4422850000e-04
2.4310850000e+03    5.4519380000e-04
2.4315644000e+03    4.7694590000e-04
2.4317164000e+03    1.4820760000e-04
2.4321132000e+03    1.0605030000e-03
2.4322249000e+03    2.3857550000e-04
2.4325365000e+03    2.7768710000e-04
2.4326809000e+03    2.6971740000e-04
2.4328048000e+03    2.4214050000e-04
2.4332224000e+03    4.5796720000e-04
2.4336075000e+03    2.7303620000e-04
2.4336722000e+03    4.0594160000e-04
2.4338210000e+03    1.5174320000e-04
2.4340823000e+03    1.0652870000e-04
2.4342741000e+03    4.0672810000e-04
2.4347356000e+03    6.6762400000e-05
2.4348524000e+03    1.2498860000e-04
2.4350415000e+03    2.7656650000e-04
2.4352994000e+03    1.5401520000e-04
2.4357064000e+03    4.1548380000e-04
2.4360621000e+03    3.1412100000e-05
2.4362911000e+03    3.5775840000e-04
2.4364340000e+03    9.7903500000e-05
2.4365849000e+03    6.4967100000e-05
2.4367847000e+03    2.4689800000e-05
2.4371065000e+03    1.8381280000e-04
