# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 84 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4897848000e+03    5.8600000000e-08
2.4892625000e+03    5.7097300000e-05
2.4892022000e+03    1.5010800000e-05
2.4871694000e+03    2.9884580000e-04
2.4870322000e+03    6.1396690000e-04
2.4869578000e+03    3.8256230000e-03
2.4868431000e+03    3.2805200000e-05
2.4867142000e+03    2.8326700000e-05
2.4864387000e+03    2.3428700000e-05
2.4862746000e+03    6.8880000000e-07
2.4861024000e+03    4.5576000000e-06
2.4859052000e+03    5.3050000000e-07
2.4855994000e+03    1.9432000000e-06
2.4854111000e+03    1.3906380000e-04
2.4853457000e+03    5.7953200000e-05
2.4851235000e+03    2.9353590000e-04
2.4849750000e+03    3.0657100000e-05
2.4848927000e+03    2.8815130000e-04
2.4846643000e+03    1.6573400000e-05
2.4845779000e+03    2.7594519000e-03
2.4844908000e+03    9.1537300000e-04
2.4842380000e+03    8.1312300000e-05
2.4841533000e+03    1.8730210000e-04
2.4839140000e+03    1.3626354000e-03
2.4838146000e+03    5.3053750000e-04
2.4836719000e+03    4.0295530000e-04
2.4832070000e+03    4.5116420000e-04
2.4831438000e+03    5.6332200000e-04
2.4829951000e+03    2.6155130000e-04
2.4827859000e+03    2.0259590000e-04
2.4826254000e+03    2.5995420000e-04
2.4824014000e+03    1.0389300000e-04
2.4821737000e+03    1.8599430000e-04
2.4820189000e+03    4.2622100000e-05
2.4818869000e+03    2.9474500000e-05
2.4813240000e+03    2.3152400000e-05
2.4810561000e+03    5.2901300000e-05
2.4802552000e+03    7.9318000000e-06
2.4797907000e+03    2.9369380000e-04
2.4795082000e+03    4.7600800000e-05
2.4790741000e+03    1.2868000000e-06
2.4788137000e+03    4.7034670000e-04
2.4787641000e+03    1.1664300000e-04
2.4781231000e+03    9.5050000000e-06
2.4780592000e+03    4.1278670000e-04
2.4774100000e+03    2.9378000000e-06
2.4764036000e+03    1.9245000000e-06
2.4759387000e+03    2.0018000000e-06
2.4751813000e+03    2.9292000000e-06
2.4746987000e+03    2.7143800000e-05
2.4742899000e+03    3.5039500000e-05
2.4738377000e+03    2.4680400000e-05
2.4733083000e+03    8.8967300000e-05
2.4731026000e+03    4.2721000000e-06
2.4723178000e+03    1.1436410000e-04
2.4718111000e+03    3.0184000000e-06
2.4694299000e+03    2.3188800000e-05
2.4691254000e+03    1.6778210000e-04
2.4664380000e+03    0.0000000000e+00
2.3168942000e+03    8.8803665300e-02
2.3168183000e+03    8.9493291400e-02
2.3167781000e+03    8.9391660100e-02
2.2667036000e+03    5.4260000000e-07
2.2181018000e+03    0.0000000000e+00
2.2179637000e+03    0.0000000000e+00
2.2179047000e+03    0.0000000000e+00
2.2178326000e+03    0.0000000000e+00
2.2177097000e+03    0.0000000000e+00
2.2176343000e+03    0.0000000000e+00
2.2176309000e+03    0.0000000000e+00
2.2175845000e+03    0.0000000000e+00
2.2175274000e+03    0.0000000000e+00
2.2174406000e+03    0.0000000000e+00
2.2167829000e+03    0.0000000000e+00
2.2164636000e+03    0.0000000000e+00
2.2162006000e+03    0.0000000000e+00
2.2161280000e+03    0.0000000000e+00
2.2159725000e+03    0.0000000000e+00
2.2151691000e+03    0.0000000000e+00
2.2149090000e+03    0.0000000000e+00
2.2144982000e+03    1.0000000000e-10
2.2141655000e+03    2.0000000000e-10
2.1040072000e+03    0.0000000000e+00
1.9728111000e+03    0.0000000000e+00
