# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4194594000e+03    2.0271955000e-03
2.4205162000e+03    3.5164692000e-03
2.4221363000e+03    1.6259710000e-04
2.4229573000e+03    1.2343532000e-03
2.4236980000e+03    1.0892200000e-05
2.4240884000e+03    3.9760000000e-04
2.4247421000e+03    5.1066260000e-04
2.4249798000e+03    3.1026900000e-05
2.4254593000e+03    1.0540130000e-04
2.4255042000e+03    3.5008910000e-04
2.4264961000e+03    1.2201231000e-03
2.4272576000e+03    4.7146330000e-04
2.4273758000e+03    1.6628013000e-03
2.4275405000e+03    1.2601234000e-03
2.4276114000e+03    2.9706810000e-03
2.4289118000e+03    2.0961734000e-03
2.4297663000e+03    2.2371130000e-04
2.4298847000e+03    1.4829450000e-04
2.4300144000e+03    8.9639830000e-04
2.4305298000e+03    9.4094370000e-04
2.4309441000e+03    9.9617310000e-04
2.4310846000e+03    1.3055000000e-06
2.4317434000e+03    4.3299300000e-05
2.4319548000e+03    5.5408030000e-04
2.4324556000e+03    6.3115900000e-05
2.4337612000e+03    4.4502450000e-04
2.4341919000e+03    1.5074590000e-04
2.4349600000e+03    1.6988200000e-05
2.4349872000e+03    1.5848000000e-05
2.4356359000e+03    1.2547230000e-04
2.4367337000e+03    9.3632700000e-05
2.4369523000e+03    3.4370000000e-07
2.4370988000e+03    4.4229350000e-04
2.4374249000e+03    3.5309100000e-05
2.4376084000e+03    2.3666200000e-04
2.4379725000e+03    5.7283030000e-04
2.4383632000e+03    2.2173500000e-05
2.4386231000e+03    3.8310850000e-04
2.4387119000e+03    1.8580770000e-04
2.4397018000e+03    1.4711250000e-04
2.4398874000e+03    2.0144580000e-04
2.4402794000e+03    1.0504827000e-03
2.4407664000e+03    6.5702600000e-05
2.4411332000e+03    7.0931110000e-04
2.4419706000e+03    2.8634520000e-04
2.4423114000e+03    1.8696550000e-04
2.4430015000e+03    1.8390000000e-07
2.4432877000e+03    5.9532700000e-05
2.4446539000e+03    8.1691500000e-05
2.4456007000e+03    4.1663400000e-04
