# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4233011000e+03    2.6151406000e-03
2.4241414000e+03    3.2889349000e-03
2.4252120000e+03    1.3694538300e-02
2.4255236000e+03    2.3962004000e-02
2.4261764000e+03    1.2278973000e-03
2.4263679000e+03    1.3751350400e-02
2.4268608000e+03    1.8400000000e-08
2.4271971000e+03    5.3525884000e-03
2.4283260000e+03    3.5168050000e-03
2.4284806000e+03    1.9673457300e-02
2.4284869000e+03    9.9320000000e-07
2.4286869000e+03    7.9904100000e-05
2.4286931000e+03    1.1081120800e-02
2.4291334000e+03    5.4600000000e-08
2.4291484000e+03    1.8925530000e-04
2.4293081000e+03    1.0454069000e-03
2.4293551000e+03    3.5502180000e-04
2.4294625000e+03    1.3191830000e-03
2.4298188000e+03    1.7130500000e-05
2.4299947000e+03    6.5185100000e-05
2.4300575000e+03    8.9700000000e-08
2.4303853000e+03    8.8622690000e-04
2.4326180000e+03    1.9829842000e-02
2.4329789000e+03    1.9277454000e-03
2.4333736000e+03    5.5074545000e-03
2.4342215000e+03    8.8743029000e-03
2.4343591000e+03    9.0568861000e-03
2.4345794000e+03    1.1929916000e-03
2.4355984000e+03    3.4910000000e-07
2.4366420000e+03    1.3409839000e-03
2.4367007000e+03    3.2515900000e-05
2.4376331000e+03    2.4630230000e-04
2.4379120000e+03    3.5114450000e-04
2.4382357000e+03    2.6155470000e-04
2.4384055000e+03    4.1716822000e-03
2.4384661000e+03    2.5179203000e-03
2.4385257000e+03    7.9475390000e-04
2.4388189000e+03    2.6000000000e-09
2.4391786000e+03    5.0107238000e-03
2.4394355000e+03    6.8360390000e-04
2.4396762000e+03    2.3805000000e-06
2.4401115000e+03    2.2909700000e-05
2.4402381000e+03    1.3859402000e-02
2.4404880000e+03    3.5265000000e-06
2.4406086000e+03    8.9500000000e-08
2.4409512000e+03    1.1092261400e-02
2.4410733000e+03    3.2958684000e-03
2.4412955000e+03    6.4000000000e-09
2.4413823000e+03    3.1568017000e-03
2.4413887000e+03    1.3880603200e-02
