# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4174597000e+03    2.8573875000e-03
2.4205229000e+03    1.2050664000e-03
2.4208125000e+03    1.5952859000e-03
2.4215982000e+03    1.3093550000e-04
2.4232813000e+03    1.3371000000e-06
2.4248903000e+03    1.6056740000e-04
2.4258915000e+03    6.8832470000e-04
2.4262198000e+03    4.2265922000e-03
2.4263676000e+03    1.1852609000e-03
2.4268092000e+03    4.3183389000e-03
2.4268424000e+03    6.2668000000e-05
2.4271541000e+03    3.6574723000e-03
2.4289659000e+03    4.1884190000e-04
2.4290173000e+03    2.6979110000e-04
2.4291941000e+03    7.3536600000e-05
2.4313759000e+03    1.4330110000e-04
2.4317093000e+03    2.5770620000e-04
2.4340647000e+03    1.8082890000e-04
2.4347875000e+03    7.8375500000e-05
2.4365450000e+03    3.2297000000e-06
2.4372996000e+03    2.7518390000e-04
2.4375025000e+03    1.3496460000e-04
2.4390295000e+03    1.6767304000e-03
2.4396340000e+03    8.6305620000e-04
2.4447806000e+03    3.5894240000e-04
2.4462264000e+03    5.4727000000e-05
2.4465477000e+03    1.9885000000e-06
2.4479090000e+03    1.8342000000e-06
2.4483024000e+03    1.3532220000e-04
2.4491184000e+03    1.2119610000e-04
2.4492341000e+03    4.3834000000e-06
2.4499967000e+03    6.8078700000e-05
2.4507892000e+03    7.6800000000e-07
2.4529065000e+03    7.3142790000e-04
2.4560008000e+03    1.1150036000e-03
2.4574385000e+03    6.4968610000e-04
2.4574719000e+03    4.0876000000e-06
2.4583135000e+03    4.2365100000e-05
2.4595279000e+03    5.9385596000e-03
2.4599563000e+03    8.2653410000e-04
2.4609441000e+03    1.5725281000e-02
2.4616329000e+03    2.8050537000e-03
2.4622581000e+03    1.0448446400e-02
2.4639429000e+03    1.9142105000e-03
2.4649200000e+03    2.7092400000e-04
2.4654289000e+03    6.1425900000e-04
2.4676833000e+03    7.0827350000e-04
2.4687534000e+03    2.3097436000e-03
2.4696508000e+03    1.1145420000e-04
2.4735962000e+03    2.0435400000e-05
