# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4241343000e+03    1.1483898000e-03
2.4249754000e+03    4.2927200000e-05
2.4262747000e+03    5.0145730000e-03
2.4263659000e+03    6.2492350000e-04
2.4264029000e+03    3.3700772000e-03
2.4268458000e+03    4.8279922000e-03
2.4275216000e+03    2.2212310000e-04
2.4281714000e+03    2.5286200000e-04
2.4283095000e+03    4.9999700000e-05
2.4288051000e+03    4.4671000000e-06
2.4288567000e+03    3.6351460000e-04
2.4293624000e+03    2.8971700000e-05
2.4298833000e+03    2.6731270000e-04
2.4301074000e+03    1.9219960000e-04
2.4301311000e+03    1.9798290000e-04
2.4316740000e+03    3.3754210000e-04
2.4318793000e+03    1.2940147000e-03
2.4320792000e+03    4.2989000000e-06
2.4322617000e+03    1.8059600000e-03
2.4330622000e+03    5.3498200000e-05
2.4334414000e+03    3.4948850000e-04
2.4338850000e+03    5.0668790000e-04
2.4339754000e+03    1.0347405000e-03
2.4348545000e+03    1.7172060000e-04
2.4351717000e+03    1.4296670000e-04
2.4355445000e+03    1.5002000000e-05
2.4358864000e+03    1.1876000000e-06
2.4361646000e+03    6.9489540000e-04
2.4364702000e+03    7.1028000000e-06
2.4367753000e+03    1.0017010000e-04
2.4369313000e+03    1.9182120000e-04
2.4376196000e+03    7.7411600000e-05
2.4378941000e+03    1.4142852000e-03
2.4381201000e+03    2.3975020000e-04
2.4381860000e+03    1.2218320000e-04
2.4388396000e+03    2.1814601000e-03
2.4391902000e+03    1.3774660000e-04
2.4397165000e+03    2.1786900000e-05
2.4403127000e+03    3.6329000000e-06
2.4403451000e+03    6.3759260000e-04
2.4405971000e+03    8.8686030000e-04
2.4409319000e+03    5.8662790000e-04
2.4411455000e+03    6.3314280000e-04
2.4414456000e+03    1.1490792000e-03
2.4416545000e+03    1.2739831000e-03
2.4420534000e+03    6.3447600000e-04
2.4420864000e+03    4.2339100000e-05
2.4428678000e+03    3.5923330000e-04
2.4431035000e+03    1.4534800000e-04
2.4431517000e+03    1.0752960000e-04
