# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 39 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4868722000e+03    7.1575400000e-05
2.4864956000e+03    5.9390581000e-03
2.4859499000e+03    1.8511010000e-04
2.4847871000e+03    4.0824547000e-03
2.4845716000e+03    5.8147700000e-05
2.4841340000e+03    2.7381330000e-04
2.4839277000e+03    1.1177410000e-04
2.4837460000e+03    2.2853800000e-04
2.4833131000e+03    9.0837500000e-05
2.4831371000e+03    1.4186940000e-03
2.4825952000e+03    8.0138100000e-05
2.4823034000e+03    7.4861570000e-04
2.4817663000e+03    2.9480590000e-04
2.4813473000e+03    1.1928610000e-04
2.4810848000e+03    1.6475130000e-04
2.4808242000e+03    8.8865370000e-04
2.4801672000e+03    1.0290150000e-04
2.4798816000e+03    4.6233520000e-04
2.4782453000e+03    4.9455150000e-04
2.4779306000e+03    2.8819300000e-05
2.4754720000e+03    8.2963000000e-06
2.4741158000e+03    1.7457900000e-05
2.4734689000e+03    1.6698540000e-04
2.4725934000e+03    2.7018000000e-05
2.4698986000e+03    9.2552200000e-05
2.4662514000e+03    2.2900000000e-08
2.4637632000e+03    5.3000000000e-09
2.3168486000e+03    8.9021750300e-02
2.3167692000e+03    8.9558672700e-02
2.3167153000e+03    8.9104110200e-02
2.2666468000e+03    8.2440000000e-07
2.2157044000e+03    0.0000000000e+00
2.2155435000e+03    0.0000000000e+00
2.2153936000e+03    0.0000000000e+00
2.2144937000e+03    0.0000000000e+00
2.2133693000e+03    0.0000000000e+00
2.2131208000e+03    1.0000000000e-10
1.9726633000e+03    0.0000000000e+00
1.9707641000e+03    0.0000000000e+00
