# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4218963000e+03    4.3146707000e-03
2.4223882000e+03    3.4732011000e-03
2.4229231000e+03    5.9275630000e-04
2.4241175000e+03    1.6969996000e-03
2.4245006000e+03    4.4384500000e-05
2.4247863000e+03    1.0443252000e-03
2.4249886000e+03    6.1826260000e-04
2.4252664000e+03    1.4331530000e-04
2.4255683000e+03    5.3311300000e-05
2.4258279000e+03    8.0543000000e-05
2.4264300000e+03    6.4639500000e-05
2.4266893000e+03    1.3464350000e-04
2.4268789000e+03    2.0780180000e-04
2.4269978000e+03    1.1745540000e-04
2.4270440000e+03    2.6061000000e-06
2.4271671000e+03    6.7693800000e-05
2.4274860000e+03    3.9793220000e-04
2.4277328000e+03    9.0443500000e-05
2.4279605000e+03    2.1748010000e-04
2.4284649000e+03    3.9242600000e-04
2.4288011000e+03    1.9158798000e-03
2.4292432000e+03    3.0201890000e-04
2.4294042000e+03    5.6088020000e-04
2.4295973000e+03    7.0013700000e-05
2.4299926000e+03    1.5183755000e-03
2.4304664000e+03    8.2034610000e-04
2.4306023000e+03    4.0553380000e-04
2.4310472000e+03    1.8739530000e-04
2.4313214000e+03    6.7041840000e-04
2.4315836000e+03    1.1999367000e-03
2.4317227000e+03    2.8050600000e-04
2.4320871000e+03    3.3610530000e-04
2.4324979000e+03    2.2164980000e-04
2.4325446000e+03    1.3359620000e-04
2.4326593000e+03    3.4862810000e-04
2.4332371000e+03    2.6875990000e-04
2.4334381000e+03    8.8620140000e-04
2.4336782000e+03    3.7951000000e-06
2.4339095000e+03    4.0363100000e-04
2.4343846000e+03    2.4395620000e-04
2.4344813000e+03    4.5571300000e-05
2.4346143000e+03    9.2133100000e-05
2.4350624000e+03    3.0106000000e-05
2.4353037000e+03    3.9417320000e-04
2.4354430000e+03    1.6122230000e-04
2.4358463000e+03    1.5224560000e-04
2.4361598000e+03    2.9179120000e-04
2.4363704000e+03    5.3305000000e-06
2.4365394000e+03    6.2403280000e-04
2.4366584000e+03    8.4222600000e-05
