# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4220165000e+03    3.4093670000e-03
2.4220591000e+03    5.1138544000e-03
2.4228659000e+03    1.1520878000e-03
2.4234628000e+03    8.5166500000e-05
2.4236933000e+03    4.4180100000e-04
2.4239748000e+03    5.7829020000e-04
2.4241091000e+03    8.7118800000e-05
2.4251412000e+03    5.6781420000e-04
2.4253126000e+03    6.3784520000e-04
2.4256125000e+03    6.0460700000e-05
2.4257387000e+03    4.4828070000e-04
2.4259843000e+03    2.6166200000e-05
2.4263072000e+03    1.0574290000e-04
2.4267181000e+03    1.6682910000e-04
2.4267785000e+03    2.6319960000e-04
2.4268767000e+03    3.0114600000e-05
2.4271938000e+03    1.9757910000e-04
2.4273253000e+03    8.5927200000e-05
2.4274237000e+03    4.3269700000e-04
2.4274962000e+03    1.2092320000e-04
2.4278721000e+03    2.3842190000e-04
2.4279875000e+03    3.2123300000e-05
2.4282722000e+03    6.1417800000e-05
2.4283977000e+03    2.2810130000e-04
2.4285455000e+03    2.5328710000e-04
2.4290369000e+03    1.6857810000e-04
2.4295698000e+03    1.3446151000e-03
2.4297450000e+03    1.0164901000e-03
2.4300876000e+03    7.9874430000e-04
2.4303257000e+03    1.6322190000e-04
2.4308624000e+03    5.4427730000e-04
2.4311357000e+03    1.4562240000e-04
2.4315176000e+03    5.6015200000e-05
2.4316164000e+03    1.7385410000e-04
2.4317011000e+03    6.4873800000e-05
2.4318571000e+03    1.4479180000e-04
2.4320407000e+03    1.0581690000e-04
2.4321923000e+03    3.2048900000e-05
2.4322259000e+03    6.0494300000e-05
2.4324800000e+03    3.1654110000e-04
2.4325405000e+03    2.8454900000e-05
2.4326575000e+03    7.3974980000e-04
2.4331378000e+03    1.3770601000e-03
2.4332554000e+03    1.9368840000e-04
2.4336806000e+03    3.8108010000e-04
2.4337619000e+03    4.3024970000e-04
2.4339722000e+03    4.5824050000e-04
2.4342314000e+03    2.1800990000e-04
2.4347107000e+03    1.8854000000e-06
2.4350661000e+03    4.9253090000e-04
