# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 75 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4887459000e+03    2.8507860000e-04
2.4881639000e+03    1.6299528000e-03
2.4872716000e+03    1.9478557000e-03
2.4865027000e+03    6.3516000000e-06
2.4863572000e+03    1.5374800000e-05
2.4854585000e+03    2.3641046000e-03
2.4852570000e+03    4.9999940000e-04
2.4850799000e+03    1.5630500000e-04
2.4847173000e+03    1.4617880000e-04
2.4844807000e+03    1.7920928000e-03
2.4844128000e+03    3.9292290000e-04
2.4843170000e+03    3.0297610000e-04
2.4841001000e+03    1.6319952000e-03
2.4839240000e+03    9.6465600000e-05
2.4836884000e+03    1.0689750000e-04
2.4835729000e+03    3.2641500000e-05
2.4833032000e+03    5.3775530000e-04
2.4832153000e+03    1.8885500000e-05
2.4830849000e+03    3.3523000000e-05
2.4828069000e+03    1.9274990000e-04
2.4824854000e+03    4.0362130000e-04
2.4823764000e+03    1.3450450000e-04
2.4819792000e+03    1.7666370000e-04
2.4818914000e+03    1.2499620000e-03
2.4816298000e+03    1.8473700000e-05
2.4814882000e+03    3.5145400000e-05
2.4812621000e+03    5.8708200000e-05
2.4810352000e+03    5.7565000000e-05
2.4807461000e+03    2.7853890000e-04
2.4805683000e+03    6.3679000000e-05
2.4803059000e+03    9.0632600000e-05
2.4802711000e+03    2.1582290000e-04
2.4794348000e+03    6.0422300000e-05
2.4788838000e+03    6.4558000000e-05
2.4783450000e+03    2.8716840000e-04
2.4778404000e+03    4.2072000000e-06
2.4769834000e+03    2.7091500000e-05
2.4767332000e+03    4.4837200000e-05
2.4764067000e+03    1.1981600000e-05
2.4760848000e+03    1.5583400000e-04
2.4749619000e+03    6.0404000000e-06
2.4748396000e+03    6.2880000000e-06
2.4743452000e+03    3.0533000000e-05
2.4733145000e+03    1.9614500000e-05
2.4725737000e+03    1.1370750000e-04
2.4725468000e+03    4.9856000000e-06
2.4722793000e+03    2.3074000000e-06
2.4711880000e+03    1.3146860000e-04
2.4696617000e+03    4.3328500000e-05
2.4694080000e+03    2.2371300000e-05
2.4687669000e+03    2.0982000000e-06
2.4666844000e+03    1.1635900000e-05
2.3169049000e+03    8.8880814400e-02
2.3168148000e+03    8.9546102200e-02
2.3167711000e+03    8.9481906600e-02
2.2667056000e+03    1.0879000000e-06
2.2169439000e+03    0.0000000000e+00
2.2162053000e+03    0.0000000000e+00
2.2161293000e+03    0.0000000000e+00
2.2153883000e+03    0.0000000000e+00
2.2153677000e+03    0.0000000000e+00
2.2153545000e+03    0.0000000000e+00
2.2152026000e+03    0.0000000000e+00
2.2151941000e+03    0.0000000000e+00
2.2151576000e+03    0.0000000000e+00
2.2151500000e+03    0.0000000000e+00
2.2151395000e+03    0.0000000000e+00
2.2151304000e+03    0.0000000000e+00
2.2150406000e+03    0.0000000000e+00
2.2142327000e+03    2.0000000000e-10
2.2142205000e+03    2.0000000000e-10
2.2139179000e+03    0.0000000000e+00
2.2139155000e+03    0.0000000000e+00
2.1034951000e+03    0.0000000000e+00
2.1014896000e+03    0.0000000000e+00
