# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 64 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4924349000e+03    1.3771000000e-06
2.4919157000e+03    7.8950000000e-06
2.4913899000e+03    1.8000000000e-09
2.4912941000e+03    1.3180000000e-07
2.4907296000e+03    3.6843270000e-04
2.4900324000e+03    1.8958000000e-05
2.4896362000e+03    3.0100000000e-08
2.4895212000e+03    1.6147650000e-04
2.4891935000e+03    9.2750800000e-05
2.4890334000e+03    9.5290000000e-07
2.4889972000e+03    7.2891000000e-06
2.4887723000e+03    1.5247100000e-05
2.4879389000e+03    1.8040950000e-04
2.4879230000e+03    1.8738600000e-04
2.4872146000e+03    7.5945750000e-04
2.4871815000e+03    7.5531740000e-04
2.4870481000e+03    8.4799500000e-05
2.4869863000e+03    1.1633850000e-04
2.4866940000e+03    3.5950800000e-05
2.4866491000e+03    3.3954700000e-05
2.4862018000e+03    1.7435875000e-03
2.4861979000e+03    1.6206780000e-04
2.4860686000e+03    7.8519240000e-04
2.4853030000e+03    2.7135750000e-04
2.4852269000e+03    1.3800707000e-03
2.4847142000e+03    1.2380328000e-03
2.4840482000e+03    1.9803136000e-03
2.4833309000e+03    4.6467100000e-05
2.4832969000e+03    2.6613500000e-05
2.4823814000e+03    5.9713000000e-06
2.4815678000e+03    4.0592920000e-04
2.4810896000e+03    2.1186800000e-05
2.4809960000e+03    1.4909370000e-04
2.4799145000e+03    3.7634050000e-04
2.4777284000e+03    2.2793390000e-04
2.4774599000e+03    2.3610000000e-06
2.4774492000e+03    2.1306000000e-06
2.4771358000e+03    4.2772210000e-04
2.4745537000e+03    3.9937300000e-05
2.4744698000e+03    8.9056900000e-05
2.4709547000e+03    1.3587249000e-03
2.4689501000e+03    2.9100000000e-08
2.4689494000e+03    2.2800000000e-08
2.4683963000e+03    1.7748160000e-04
2.3177370000e+03    9.0208179500e-02
2.3177156000e+03    8.9904540800e-02
2.3177057000e+03    8.9950360900e-02
2.2676995000e+03    4.9910000000e-07
2.2203485000e+03    0.0000000000e+00
2.2203478000e+03    0.0000000000e+00
2.2201854000e+03    0.0000000000e+00
2.2201853000e+03    0.0000000000e+00
2.2201193000e+03    0.0000000000e+00
2.2201186000e+03    0.0000000000e+00
2.2200472000e+03    0.0000000000e+00
2.2200466000e+03    0.0000000000e+00
2.2196983000e+03    2.0000000000e-10
2.2196980000e+03    2.0000000000e-10
2.2183454000e+03    0.0000000000e+00
2.2183449000e+03    0.0000000000e+00
1.9758262000e+03    0.0000000000e+00
1.9758208000e+03    0.0000000000e+00
1.9753299000e+03    0.0000000000e+00
1.9753298000e+03    0.0000000000e+00
