# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197441000e+03    8.0779135100e-02
2.4205972000e+03    1.0301050800e-02
2.4209487000e+03    1.6271550000e-04
2.4212717000e+03    2.6534634900e-02
2.4218829000e+03    3.0949076000e-03
2.4235612000e+03    5.5400810000e-04
2.4236951000e+03    2.0380906000e-03
2.4239386000e+03    3.5280260000e-04
2.4240705000e+03    3.9862620000e-04
2.4243993000e+03    2.9943669000e-03
2.4250893000e+03    6.7457676000e-03
2.4251490000e+03    1.1938864000e-03
2.4255838000e+03    3.4902756000e-03
2.4256665000e+03    6.6241041000e-03
2.4261996000e+03    9.7783106000e-03
2.4267814000e+03    8.3163025000e-03
2.4272201000e+03    4.1214991300e-02
2.4274724000e+03    9.2372745100e-02
2.4280327000e+03    3.2764017300e-02
2.4286526000e+03    5.1845976000e-03
2.4290061000e+03    1.7668108000e-03
2.4290982000e+03    2.2729534000e-03
2.4299325000e+03    4.3052756000e-03
2.4303710000e+03    1.9666000000e-06
2.4314915000e+03    8.9224498000e-03
2.4320034000e+03    2.5602468900e-02
2.4324020000e+03    3.0518300000e-05
2.4328585000e+03    1.3785573000e-03
2.4329076000e+03    5.9259077000e-03
2.4330371000e+03    1.3424290000e-04
2.4336192000e+03    1.7229000000e-05
2.4340626000e+03    1.6318665000e-03
2.4342734000e+03    3.0200520000e-04
2.4348108000e+03    7.8316510000e-04
2.4350750000e+03    1.4245261000e-03
2.4355752000e+03    3.9210028000e-03
2.4356126000e+03    1.5091360000e-04
2.4360894000e+03    6.1835566000e-03
2.4363813000e+03    1.3461000000e-05
2.4368633000e+03    3.8270320000e-04
2.4371907000e+03    8.4479637000e-03
2.4373475000e+03    2.3356100000e-05
2.4376958000e+03    7.2305660000e-04
2.4384137000e+03    6.0662364000e-03
2.4384475000e+03    1.3297543000e-03
2.4392801000e+03    4.1847060000e-03
2.4395905000e+03    7.0917760000e-03
2.4400210000e+03    2.8820996000e-03
2.4409283000e+03    1.0218359000e-03
2.4419894000e+03    3.0887704000e-03
