# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 35 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4877488000e+03    3.6087930000e-04
2.4867809000e+03    5.1567190000e-04
2.4866297000e+03    5.3075526000e-03
2.4856747000e+03    6.8566700000e-05
2.4846831000e+03    3.1896597000e-03
2.4842677000e+03    1.9368620000e-04
2.4839832000e+03    5.4766780000e-04
2.4833352000e+03    8.8505810000e-04
2.4831032000e+03    8.1309590000e-04
2.4825635000e+03    4.1729120000e-04
2.4824268000e+03    2.2703020000e-04
2.4820188000e+03    1.7139969000e-03
2.4811470000e+03    2.9509940000e-04
2.4810419000e+03    2.2491910000e-04
2.4803111000e+03    7.1765410000e-04
2.4800636000e+03    3.8512700000e-05
2.4783550000e+03    2.4642300000e-05
2.4766383000e+03    2.1011000000e-04
2.4751257000e+03    1.1386560000e-04
2.4733401000e+03    7.6194000000e-05
2.4712428000e+03    1.6168540000e-04
2.4695859000e+03    5.6157000000e-06
2.4663164000e+03    1.0000000000e-10
2.4638273000e+03    1.7000000000e-09
2.3168739000e+03    8.9042903400e-02
2.3167886000e+03    8.9530197800e-02
2.3167376000e+03    8.9142622900e-02
2.2666727000e+03    9.6360000000e-07
2.2157034000e+03    0.0000000000e+00
2.2149046000e+03    0.0000000000e+00
2.2140793000e+03    1.0000000000e-10
2.2130445000e+03    0.0000000000e+00
2.1040640000e+03    0.0000000000e+00
1.9725211000e+03    0.0000000000e+00
1.9710867000e+03    0.0000000000e+00
