# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 78 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4887186000e+03    9.6502200000e-05
2.4883501000e+03    5.0023289300e-02
2.4873323000e+03    5.0477493200e-02
2.4866797000e+03    3.0417259000e-03
2.4863859000e+03    1.0422540000e-04
2.4856632000e+03    5.5147577000e-02
2.4854359000e+03    2.9885337000e-03
2.4853516000e+03    5.0418500000e-05
2.4852084000e+03    3.6241060000e-04
2.4849986000e+03    7.7364297000e-03
2.4848104000e+03    4.5637466100e-02
2.4847497000e+03    4.5565260000e-04
2.4843613000e+03    1.7557169200e-02
2.4841348000e+03    5.4177347000e-03
2.4841150000e+03    5.0613598000e-03
2.4840769000e+03    1.7550693800e-02
2.4839412000e+03    1.8334000300e-02
2.4835699000e+03    4.0848425000e-03
2.4832899000e+03    3.1427795000e-03
2.4830168000e+03    2.4305614000e-03
2.4830031000e+03    6.8495298000e-03
2.4828423000e+03    5.3959087000e-03
2.4826030000e+03    2.9722235000e-03
2.4822002000e+03    6.6383508000e-03
2.4820580000e+03    2.1046864000e-03
2.4820140000e+03    2.6788702600e-02
2.4817055000e+03    6.2635090000e-04
2.4814721000e+03    6.2678900000e-05
2.4814117000e+03    2.2257629000e-03
2.4809820000e+03    9.4054610000e-04
2.4808163000e+03    2.5445006000e-03
2.4806194000e+03    1.2172994000e-03
2.4802629000e+03    3.3469482000e-03
2.4801599000e+03    2.5560784000e-03
2.4796241000e+03    2.0805542000e-03
2.4787720000e+03    1.1619322000e-03
2.4786812000e+03    7.2206261000e-03
2.4779514000e+03    2.4701130000e-04
2.4773874000e+03    8.9914640000e-04
2.4766966000e+03    9.0169850000e-04
2.4764863000e+03    6.3654990000e-04
2.4760383000e+03    1.8971265000e-03
2.4752765000e+03    7.2928000000e-06
2.4749893000e+03    5.0074860000e-04
2.4745453000e+03    6.5263890000e-04
2.4732683000e+03    3.7657540000e-04
2.4728712000e+03    2.0172469000e-03
2.4723937000e+03    1.4874160000e-04
2.4721938000e+03    1.0221930000e-04
2.4714714000e+03    2.5540123000e-03
2.4703305000e+03    1.0050484000e-03
2.4696169000e+03    9.3218810000e-04
2.4691100000e+03    2.5507300000e-05
2.4689582000e+03    1.3712300000e-04
2.4666919000e+03    2.5457350000e-04
2.3169071000e+03    2.1447903826e+00
2.3168167000e+03    1.7424180574e+00
2.3167727000e+03    1.4977853847e+00
2.2667075000e+03    4.0546900000e-05
2.2165611000e+03    0.0000000000e+00
2.2165114000e+03    0.0000000000e+00
2.2163193000e+03    0.0000000000e+00
2.2160771000e+03    0.0000000000e+00
2.2154503000e+03    1.0000000000e-10
2.2152987000e+03    1.0000000000e-10
2.2152398000e+03    0.0000000000e+00
2.2152364000e+03    1.0000000000e-10
2.2151617000e+03    0.0000000000e+00
2.2151086000e+03    0.0000000000e+00
2.2150281000e+03    0.0000000000e+00
2.2149838000e+03    0.0000000000e+00
2.2142860000e+03    1.4000000000e-09
2.2141917000e+03    6.0000000000e-10
2.2139828000e+03    1.0000000000e-10
2.2137867000e+03    0.0000000000e+00
2.2134223000e+03    0.0000000000e+00
2.1037735000e+03    0.0000000000e+00
2.1015200000e+03    1.0000000000e-10
