# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4242952000e+03    2.2231579000e-03
2.4253706000e+03    3.1760098000e-03
2.4255542000e+03    4.9479760000e-04
2.4255579000e+03    3.8154160000e-04
2.4257116000e+03    1.9000000000e-08
2.4262156000e+03    3.6445215000e-03
2.4264876000e+03    2.8457303000e-03
2.4268697000e+03    9.7028880000e-04
2.4272759000e+03    5.9652440000e-04
2.4276180000e+03    3.3460300000e-05
2.4276664000e+03    4.5387560000e-04
2.4278347000e+03    5.0784440000e-04
2.4283161000e+03    2.1450000000e-07
2.4284466000e+03    9.5648400000e-05
2.4288183000e+03    6.4474300000e-05
2.4289606000e+03    2.2317710000e-04
2.4292181000e+03    6.8400000000e-08
2.4293046000e+03    4.8583100000e-05
2.4296472000e+03    2.8536600000e-05
2.4296993000e+03    5.4505000000e-04
2.4299436000e+03    1.4200000000e-08
2.4300687000e+03    4.2686600000e-05
2.4301668000e+03    5.0199130000e-04
2.4305298000e+03    1.3636400000e-05
2.4305670000e+03    6.8708000000e-06
2.4320536000e+03    1.3623986000e-03
2.4320593000e+03    2.0043610000e-04
2.4324856000e+03    6.6904220000e-04
2.4326386000e+03    5.3571480000e-04
2.4332491000e+03    5.2300000000e-08
2.4333624000e+03    6.7168890000e-04
2.4336274000e+03    1.7095090000e-04
2.4336487000e+03    6.0188500000e-05
2.4338063000e+03    5.4192360000e-04
2.4339336000e+03    6.8600000000e-08
2.4339951000e+03    3.6600030000e-04
2.4340822000e+03    6.5100000000e-08
2.4344084000e+03    1.1949900000e-05
2.4344909000e+03    1.3536200000e-05
2.4345408000e+03    7.9867500000e-04
2.4348338000e+03    1.3612700000e-05
2.4354682000e+03    2.6024900000e-05
2.4356425000e+03    7.3701200000e-05
2.4357367000e+03    3.8089130000e-04
2.4359446000e+03    1.0700000000e-07
2.4370817000e+03    4.6000000000e-09
2.4371906000e+03    6.4880920000e-04
2.4372230000e+03    5.0614100000e-05
2.4372304000e+03    1.2714000000e-06
2.4374922000e+03    6.1997900000e-05
