# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 45 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4913301000e+03    9.6184200000e-04
2.4905980000e+03    1.0592800000e-04
2.4903217000e+03    2.9381200000e-05
2.4896393000e+03    2.2523600000e-05
2.4895011000e+03    1.2035000000e-06
2.4893384000e+03    1.7805490000e-04
2.4892515000e+03    1.3470000000e-07
2.4884249000e+03    3.1788570000e-04
2.4875626000e+03    4.9462000000e-05
2.4872550000e+03    8.1275100000e-05
2.4863842000e+03    1.8297720000e-04
2.4863399000e+03    4.5848660000e-04
2.4858576000e+03    7.0635320000e-04
2.4857075000e+03    3.8385640000e-04
2.4855672000e+03    2.3709861000e-03
2.4852469000e+03    2.1578398000e-03
2.4849349000e+03    4.9733020000e-04
2.4845954000e+03    1.2983151000e-03
2.4838654000e+03    6.9095450000e-04
2.4835163000e+03    3.2830410000e-04
2.4817796000e+03    7.0512500000e-05
2.4810529000e+03    5.2234100000e-05
2.4801953000e+03    6.0889510000e-04
2.4776217000e+03    5.5071230000e-04
2.4758513000e+03    2.4323490000e-04
2.4713891000e+03    6.7627600000e-05
2.4705115000e+03    1.3766934000e-03
2.4699793000e+03    8.6560000000e-07
2.4685707000e+03    7.6600000000e-05
2.4678379000e+03    1.2051650000e-04
2.4675853000e+03    1.5573000000e-06
2.3176029000e+03    8.9938485000e-02
2.3175897000e+03    8.9683704400e-02
2.3175854000e+03    8.9967466800e-02
2.2675470000e+03    1.1391000000e-06
2.2185415000e+03    1.0000000000e-10
2.2180698000e+03    0.0000000000e+00
2.2166240000e+03    0.0000000000e+00
2.2164401000e+03    1.0000000000e-10
2.1054492000e+03    0.0000000000e+00
1.9761899000e+03    0.0000000000e+00
1.9754008000e+03    0.0000000000e+00
1.9753135000e+03    0.0000000000e+00
1.9752330000e+03    0.0000000000e+00
1.9748996000e+03    0.0000000000e+00
