# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 51 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4866884000e+03    3.6224971000e-03
2.4860753000e+03    2.2967057000e-03
2.4857726000e+03    2.8055559000e-03
2.4847410000e+03    2.3585800000e-05
2.4845263000e+03    3.8196300000e-05
2.4843289000e+03    1.1774010000e-04
2.4841617000e+03    7.2040860000e-04
2.4840498000e+03    2.2366216000e-03
2.4837576000e+03    5.8798100000e-05
2.4835303000e+03    2.4942640000e-04
2.4832472000e+03    1.3140700000e-04
2.4831628000e+03    1.2744780000e-04
2.4829310000e+03    7.6924100000e-05
2.4826397000e+03    4.1250050000e-04
2.4823921000e+03    5.1140200000e-05
2.4822179000e+03    1.1194900000e-04
2.4820400000e+03    5.2697930000e-04
2.4812589000e+03    8.9859500000e-05
2.4809820000e+03    2.6129190000e-04
2.4809521000e+03    1.1566310000e-04
2.4807662000e+03    2.1529930000e-04
2.4801961000e+03    2.5523350000e-04
2.4796614000e+03    8.8413500000e-05
2.4792659000e+03    8.4652220000e-04
2.4785043000e+03    9.5264900000e-05
2.4771446000e+03    5.0493000000e-06
2.4769380000e+03    1.4505000000e-06
2.4762081000e+03    1.5884100000e-04
2.4745709000e+03    5.7158800000e-05
2.4742353000e+03    6.6020000000e-07
2.4731570000e+03    1.3680120000e-04
2.4720561000e+03    3.8360200000e-05
2.4715963000e+03    1.0199100000e-05
2.4706693000e+03    1.4211570000e-04
2.4668163000e+03    4.5978000000e-06
2.4635553000e+03    1.1761600000e-05
2.3168386000e+03    8.8799683900e-02
2.3167614000e+03    8.9281753200e-02
2.3167180000e+03    8.9710121400e-02
2.2666388000e+03    6.4450000000e-07
2.2164533000e+03    0.0000000000e+00
2.2163077000e+03    0.0000000000e+00
2.2158861000e+03    0.0000000000e+00
2.2157482000e+03    0.0000000000e+00
2.2152870000e+03    0.0000000000e+00
2.2145577000e+03    0.0000000000e+00
2.2144377000e+03    0.0000000000e+00
2.2135071000e+03    1.0000000000e-10
2.2112929000e+03    1.0000000000e-10
2.1005965000e+03    0.0000000000e+00
1.9706527000e+03    0.0000000000e+00
