# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4198256000e+03    3.9805940000e-03
2.4207503000e+03    1.1247727000e-03
2.4212590000e+03    1.0450254000e-03
2.4224394000e+03    3.4806560000e-04
2.4226372000e+03    1.0876270000e-04
2.4228118000e+03    2.0134400000e-05
2.4231687000e+03    2.0256360000e-04
2.4236435000e+03    2.0767870000e-04
2.4238098000e+03    9.0164900000e-05
2.4245402000e+03    3.6648100000e-05
2.4247081000e+03    5.9757390000e-04
2.4248901000e+03    2.8827610000e-04
2.4260029000e+03    5.5091220000e-04
2.4262832000e+03    1.5595429000e-03
2.4264422000e+03    5.8122220000e-04
2.4267337000e+03    8.9928400000e-04
2.4268187000e+03    1.7336292000e-03
2.4271949000e+03    9.0987410000e-04
2.4278005000e+03    2.2133545000e-03
2.4279099000e+03    9.0106330000e-04
2.4287183000e+03    7.2431630000e-04
2.4288521000e+03    7.5267500000e-05
2.4295098000e+03    1.4162686000e-03
2.4300239000e+03    1.0915170000e-04
2.4306695000e+03    5.4708980000e-04
2.4309019000e+03    8.1753510000e-04
2.4313423000e+03    3.4263800000e-05
2.4314683000e+03    3.2272890000e-04
2.4317017000e+03    3.3005950000e-04
2.4326135000e+03    1.8009420000e-04
2.4330244000e+03    1.6343060000e-04
2.4332085000e+03    2.2271990000e-04
2.4335847000e+03    5.1396000000e-05
2.4339677000e+03    5.5107600000e-05
2.4342946000e+03    2.1911500000e-05
2.4347823000e+03    8.9101000000e-06
2.4349314000e+03    7.7455000000e-06
2.4352515000e+03    4.0580100000e-05
2.4354824000e+03    1.9949810000e-04
2.4364483000e+03    8.3184600000e-05
2.4365321000e+03    1.3729830000e-04
2.4373304000e+03    1.3558220000e-04
2.4375193000e+03    4.0006030000e-04
2.4375593000e+03    1.5806700000e-04
2.4377147000e+03    1.4070070000e-04
2.4379930000e+03    4.5587300000e-05
2.4385215000e+03    6.4763000000e-06
2.4389147000e+03    1.3209210000e-04
2.4394419000e+03    1.0860900000e-05
2.4400756000e+03    1.6738100000e-05
