# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4251841000e+03    3.3480550000e-03
2.4261208000e+03    6.0915499000e-03
2.4261312000e+03    1.1014247000e-03
2.4262150000e+03    3.2722617000e-03
2.4268562000e+03    1.0503730000e-04
2.4273989000e+03    2.8184030000e-04
2.4276784000e+03    2.6659150000e-04
2.4278866000e+03    1.1563000000e-06
2.4282549000e+03    3.4600000000e-08
2.4285776000e+03    5.4751500000e-05
2.4286101000e+03    3.6518800000e-05
2.4289063000e+03    5.0971900000e-05
2.4293502000e+03    7.6771800000e-05
2.4294027000e+03    6.5403700000e-04
2.4297857000e+03    2.5740000000e-07
2.4299865000e+03    2.6597320000e-04
2.4300453000e+03    1.2146190000e-04
2.4300808000e+03    5.9980000000e-07
2.4301706000e+03    7.0929460000e-04
2.4312679000e+03    1.1463861000e-03
2.4316412000e+03    5.4720660000e-04
2.4317110000e+03    4.1619040000e-04
2.4328657000e+03    5.2931900000e-04
2.4331851000e+03    1.3643248000e-03
2.4333640000e+03    1.5743400000e-04
2.4333790000e+03    3.9400000000e-08
2.4336557000e+03    7.4862000000e-05
2.4339397000e+03    5.0424200000e-04
2.4341163000e+03    1.0042545000e-03
2.4341291000e+03    1.4630000000e-07
2.4341393000e+03    3.3036000000e-06
2.4345806000e+03    1.6750630000e-04
2.4357241000e+03    5.5900000000e-08
2.4362176000e+03    3.8995000000e-05
2.4362565000e+03    1.3440059000e-03
2.4363096000e+03    1.4933540000e-04
2.4380355000e+03    4.9012000000e-06
2.4386301000e+03    8.1631300000e-04
2.4392630000e+03    4.1733055000e-03
2.4394287000e+03    4.2644210000e-04
2.4396178000e+03    3.4968000000e-06
2.4402006000e+03    4.5265590000e-04
2.4404132000e+03    7.2433680000e-04
2.4406279000e+03    1.3017839000e-03
2.4408859000e+03    1.3437980000e-04
2.4412163000e+03    3.0483000000e-06
2.4413065000e+03    2.9210000000e-07
2.4415444000e+03    1.3377960000e-04
2.4416108000e+03    2.8850000000e-07
2.4417681000e+03    5.0847800000e-05
