# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4198131000e+03    3.9916482000e-03
2.4207223000e+03    1.1924020000e-03
2.4212668000e+03    1.0260989000e-03
2.4221237000e+03    7.7847500000e-05
2.4225321000e+03    3.3388010000e-04
2.4228875000e+03    8.4318000000e-05
2.4231416000e+03    1.9742860000e-04
2.4236596000e+03    2.6190000000e-05
2.4239208000e+03    1.5201950000e-04
2.4247099000e+03    3.4004790000e-04
2.4247846000e+03    3.2259350000e-04
2.4251548000e+03    1.8273470000e-04
2.4253960000e+03    3.2611400000e-05
2.4259858000e+03    4.8953500000e-04
2.4262051000e+03    1.5231260000e-03
2.4263847000e+03    3.5139000000e-04
2.4266142000e+03    8.9184080000e-04
2.4268679000e+03    1.7944396000e-03
2.4271051000e+03    1.3882536000e-03
2.4273441000e+03    1.1349441000e-03
2.4279458000e+03    1.7675704000e-03
2.4285575000e+03    7.5060480000e-04
2.4287765000e+03    7.4077300000e-05
2.4294732000e+03    9.4236710000e-04
2.4296804000e+03    4.1765310000e-04
2.4299745000e+03    6.6818400000e-05
2.4302539000e+03    1.7265170000e-04
2.4307761000e+03    5.9395980000e-04
2.4310023000e+03    1.1320431000e-03
2.4313374000e+03    1.5332640000e-04
2.4315333000e+03    1.7128830000e-04
2.4325662000e+03    1.2505180000e-04
2.4329974000e+03    4.1232580000e-04
2.4333488000e+03    1.9803000000e-05
2.4336217000e+03    7.5042100000e-05
2.4340791000e+03    3.9781700000e-05
2.4346611000e+03    5.5189800000e-05
2.4349634000e+03    1.5164300000e-05
2.4354496000e+03    1.1078190000e-04
2.4354836000e+03    9.6406800000e-05
2.4362617000e+03    2.6650200000e-05
2.4363740000e+03    8.9418300000e-05
2.4370593000e+03    1.0594140000e-04
2.4371512000e+03    2.2026850000e-04
2.4373415000e+03    7.0620000000e-07
2.4373754000e+03    1.6406630000e-04
2.4374514000e+03    2.5779380000e-04
2.4377541000e+03    4.4720400000e-05
2.4380783000e+03    2.0383810000e-04
2.4383973000e+03    3.7770800000e-05
