# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197842000e+03    3.9176262000e-03
2.4210303000e+03    2.6679877000e-03
2.4220506000e+03    2.0040020000e-04
2.4220765000e+03    4.8725200000e-04
2.4228745000e+03    1.2324710000e-04
2.4230130000e+03    1.0600360000e-04
2.4232964000e+03    1.9142080000e-04
2.4233601000e+03    2.3409900000e-04
2.4236210000e+03    4.1742300000e-05
2.4239595000e+03    2.0023940000e-04
2.4240896000e+03    1.8399310000e-04
2.4241929000e+03    2.0728160000e-04
2.4244338000e+03    5.4766300000e-05
2.4245670000e+03    1.4271720000e-04
2.4246587000e+03    6.5006500000e-05
2.4248283000e+03    3.3624000000e-05
2.4249716000e+03    9.3631900000e-05
2.4250547000e+03    5.3833900000e-05
2.4252832000e+03    1.2602150000e-04
2.4253130000e+03    9.4509700000e-05
2.4255253000e+03    1.1407270000e-04
2.4260438000e+03    2.6172620000e-04
2.4261592000e+03    1.5653620000e-04
2.4262448000e+03    9.5578300000e-05
2.4263200000e+03    2.6359740000e-04
2.4266407000e+03    4.2372770000e-04
2.4268868000e+03    2.8784990000e-04
2.4271511000e+03    3.6048970000e-04
2.4273859000e+03    1.1019035000e-03
2.4277224000e+03    8.6236340000e-04
2.4279015000e+03    9.2183950000e-04
2.4279971000e+03    1.1707953000e-03
2.4283263000e+03    9.4320670000e-04
2.4284561000e+03    8.1102080000e-04
2.4287360000e+03    3.3892190000e-04
2.4289278000e+03    3.3909500000e-04
2.4293582000e+03    1.2485161000e-03
2.4296152000e+03    5.8873500000e-05
2.4296236000e+03    1.3306856000e-03
2.4299839000e+03    3.0258870000e-04
2.4303730000e+03    5.7687760000e-04
2.4308440000e+03    7.6492400000e-05
2.4316511000e+03    2.7010460000e-04
2.4318459000e+03    8.1854000000e-05
2.4320510000e+03    1.0163570000e-04
2.4322238000e+03    2.7962650000e-04
2.4326407000e+03    6.1863100000e-05
2.4326990000e+03    1.3038450000e-04
2.4328232000e+03    2.7011580000e-04
2.4332711000e+03    8.7127400000e-05
