# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4196853000e+03    5.2613340000e-04
2.4201030000e+03    4.6619894000e-03
2.4206379000e+03    1.8895110000e-04
2.4214680000e+03    2.4067962000e-03
2.4227702000e+03    8.2310000000e-06
2.4233176000e+03    8.4895400000e-05
2.4236021000e+03    1.7537000000e-06
2.4241708000e+03    9.4780200000e-05
2.4244397000e+03    4.3337000000e-06
2.4248111000e+03    3.0573000000e-06
2.4249890000e+03    1.3836000000e-05
2.4251309000e+03    1.5243500000e-05
2.4255030000e+03    5.7027200000e-05
2.4256376000e+03    3.2611270000e-04
2.4259415000e+03    3.4766290000e-04
2.4261835000e+03    7.4078290000e-04
2.4268855000e+03    6.5949130000e-04
2.4269652000e+03    2.8674332000e-03
2.4275279000e+03    4.0814076000e-03
2.4278047000e+03    8.3972200000e-04
2.4284072000e+03    2.5630230000e-04
2.4285662000e+03    7.2122940000e-04
2.4288252000e+03    2.4315400000e-04
2.4293310000e+03    8.1634700000e-05
2.4293530000e+03    2.6560000000e-07
2.4298629000e+03    2.9022580000e-04
2.4303276000e+03    4.7411000000e-06
2.4305419000e+03    3.6327910000e-04
2.4308837000e+03    7.4922500000e-05
2.4315261000e+03    2.0439870000e-04
2.4321014000e+03    3.0432300000e-05
2.4323281000e+03    9.9383100000e-05
2.4325899000e+03    8.8727890000e-04
2.4330498000e+03    6.7043400000e-05
2.4331961000e+03    2.9070000000e-07
2.4332416000e+03    8.8450100000e-05
2.4335021000e+03    1.6140950000e-04
2.4336719000e+03    4.4424000000e-05
2.4342264000e+03    3.9963160000e-04
2.4347422000e+03    9.6925800000e-05
2.4354291000e+03    4.1824380000e-04
2.4354875000e+03    5.2184000000e-06
2.4356986000e+03    2.3276100000e-04
2.4359126000e+03    2.1467580000e-04
2.4362135000e+03    1.3700000000e-07
2.4363148000e+03    2.6994460000e-04
2.4369819000e+03    3.1460000000e-06
2.4373727000e+03    3.2764200000e-05
2.4374750000e+03    6.8640000000e-07
2.4377301000e+03    2.8643360000e-04
