# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 54 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4925136000e+03    4.6020700000e-05
2.4921602000e+03    3.2653000000e-06
2.4921243000e+03    5.4771900000e-05
2.4919156000e+03    6.0756100000e-05
2.4909645000e+03    1.4650200000e-05
2.4906873000e+03    2.6630400000e-05
2.4906692000e+03    6.8340800000e-05
2.4906379000e+03    1.0860385000e-03
2.4898716000e+03    4.8229700000e-05
2.4897443000e+03    1.5462280000e-04
2.4895585000e+03    6.7320280000e-04
2.4894743000e+03    2.7564600000e-05
2.4893876000e+03    1.6826000000e-06
2.4888920000e+03    6.7131140000e-04
2.4886426000e+03    7.1020000000e-05
2.4886260000e+03    6.7222000000e-05
2.4875648000e+03    7.4186300000e-05
2.4872305000e+03    1.2938970000e-04
2.4871402000e+03    2.1515500000e-05
2.4865110000e+03    2.6778593000e-03
2.4861556000e+03    3.5114181000e-03
2.4859630000e+03    8.2121844000e-03
2.4858324000e+03    9.3729436000e-03
2.4857808000e+03    7.0259378000e-03
2.4849420000e+03    9.0806760000e-04
2.4841378000e+03    4.0755437000e-03
2.4827215000e+03    1.7402790000e-04
2.4820872000e+03    6.2456500000e-05
2.4807277000e+03    1.7184305000e-03
2.4801827000e+03    3.7649550000e-04
2.4779753000e+03    2.9159360000e-04
2.4776059000e+03    9.9630850000e-04
2.4766611000e+03    8.2891960000e-04
2.4748799000e+03    3.5720430000e-04
2.4721004000e+03    8.7700000000e-08
2.4707127000e+03    6.1151980000e-03
2.4696675000e+03    2.5000000000e-08
2.4682159000e+03    7.7208790000e-04
2.3177360000e+03    3.4880509710e-01
2.3177137000e+03    3.4838055580e-01
2.3177019000e+03    2.1312446260e-01
2.2676757000e+03    1.9996000000e-06
2.2215971000e+03    0.0000000000e+00
2.2208523000e+03    0.0000000000e+00
2.2206663000e+03    0.0000000000e+00
2.2206555000e+03    0.0000000000e+00
2.2206190000e+03    0.0000000000e+00
2.2205984000e+03    1.0000000000e-10
2.2197624000e+03    5.0000000000e-10
2.2187427000e+03    0.0000000000e+00
1.9784094000e+03    0.0000000000e+00
1.9768134000e+03    0.0000000000e+00
1.9754890000e+03    0.0000000000e+00
1.9754776000e+03    0.0000000000e+00
