# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 42 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4898359000e+03    1.8177467900e-02
2.4895937000e+03    7.4712672000e-03
2.4892207000e+03    3.1314637000e-03
2.4886288000e+03    5.5466800000e-05
2.4885639000e+03    3.4934146000e-03
2.4882815000e+03    5.9681820000e-04
2.4881519000e+03    1.1243377000e-03
2.4878721000e+03    1.0456696000e-03
2.4872054000e+03    6.3945660000e-04
2.4863214000e+03    2.0851312800e-02
2.4858315000e+03    2.2066699000e-03
2.4854279000e+03    8.3755368000e-03
2.4850801000e+03    1.9456028100e-02
2.4848914000e+03    2.2165538000e-02
2.4842378000e+03    1.8859034200e-02
2.4841537000e+03    8.4791767000e-03
2.4836250000e+03    7.0887700000e-04
2.4834891000e+03    2.6182597000e-03
2.4823109000e+03    1.2947632100e-02
2.4815713000e+03    8.7286026000e-03
2.4803800000e+03    2.2700195000e-03
2.4783738000e+03    4.9541590000e-04
2.4769041000e+03    4.2729809000e-03
2.4753278000e+03    1.1278568000e-03
2.4740584000e+03    1.0449398000e-03
2.4730097000e+03    5.7266370000e-04
2.4713019000e+03    2.1009869000e-03
2.4686589000e+03    2.2761600000e-05
2.4680136000e+03    5.9206049000e-03
2.4662827000e+03    1.6292200000e-05
2.3173040000e+03    1.0614703548e+00
2.3172282000e+03    9.7039221330e-01
2.3172146000e+03    8.1062931290e-01
2.2671283000e+03    5.2604400000e-05
2.2168356000e+03    0.0000000000e+00
2.2167936000e+03    3.0000000000e-10
2.2155374000e+03    4.0000000000e-10
2.2154838000e+03    0.0000000000e+00
2.2150846000e+03    0.0000000000e+00
1.9746634000e+03    0.0000000000e+00
1.9738740000e+03    1.0000000000e-10
1.9736653000e+03    0.0000000000e+00
