# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4195043000e+03    2.1948148000e-03
2.4200826000e+03    2.2697405000e-03
2.4212013000e+03    2.5944532000e-03
2.4214509000e+03    8.2960400000e-05
2.4220750000e+03    2.8978200000e-05
2.4224605000e+03    7.6878100000e-05
2.4228319000e+03    1.9208980000e-04
2.4230714000e+03    2.3391090000e-04
2.4232913000e+03    9.9111600000e-05
2.4234174000e+03    2.5328200000e-05
2.4235380000e+03    1.6559900000e-04
2.4238159000e+03    4.4519500000e-05
2.4241194000e+03    3.4853700000e-05
2.4244213000e+03    3.4243600000e-05
2.4246264000e+03    1.9891770000e-04
2.4246762000e+03    4.8489100000e-05
2.4248865000e+03    1.1266130000e-04
2.4252275000e+03    4.9575800000e-05
2.4252477000e+03    2.7744550000e-04
2.4254848000e+03    2.3228040000e-04
2.4258657000e+03    6.2901310000e-04
2.4261915000e+03    1.6169550000e-04
2.4262944000e+03    2.5636830000e-04
2.4268283000e+03    1.8844577000e-03
2.4271162000e+03    8.7820420000e-04
2.4273995000e+03    9.3070450000e-04
2.4274920000e+03    2.3035500000e-04
2.4276086000e+03    1.7290850000e-04
2.4280378000e+03    1.0071547000e-03
2.4281920000e+03    7.6495290000e-04
2.4283767000e+03    9.2610270000e-04
2.4286077000e+03    6.7159460000e-04
2.4289895000e+03    9.6320220000e-04
2.4290412000e+03    1.0333834000e-03
2.4292657000e+03    1.2092683000e-03
2.4296040000e+03    1.8590110000e-04
2.4298660000e+03    1.4560200000e-05
2.4301406000e+03    4.6845260000e-04
2.4305016000e+03    4.5822000000e-05
2.4306576000e+03    1.3637000000e-05
2.4307510000e+03    9.1796000000e-06
2.4310646000e+03    1.8206900000e-05
2.4314326000e+03    7.0836400000e-05
2.4315993000e+03    1.3520410000e-04
2.4318348000e+03    1.6587600000e-05
2.4318861000e+03    6.2863600000e-05
2.4324589000e+03    2.8362380000e-04
2.4325081000e+03    1.3570200000e-04
2.4326936000e+03    1.6392230000e-04
2.4330153000e+03    5.1262000000e-05
