# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 97 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4918361000e+03    2.4474000000e-05
2.4907528000e+03    2.9696200000e-05
2.4907006000e+03    2.5446500000e-05
2.4905685000e+03    9.2358000000e-06
2.4903085000e+03    3.6000000000e-09
2.4897274000e+03    1.1348774000e-03
2.4894077000e+03    5.7043110000e-04
2.4892678000e+03    3.2286100000e-05
2.4891649000e+03    9.1937700000e-05
2.4889655000e+03    7.9306800000e-05
2.4884301000e+03    8.2744000000e-05
2.4884209000e+03    1.2955800000e-04
2.4883317000e+03    8.0306100000e-05
2.4877423000e+03    1.9702000000e-06
2.4875724000e+03    3.5700000000e-08
2.4872999000e+03    5.0852000000e-06
2.4869963000e+03    3.5863000000e-06
2.4867462000e+03    4.0462600000e-05
2.4865877000e+03    5.6565600000e-05
2.4863557000e+03    1.2111117000e-03
2.4861606000e+03    6.7184100000e-04
2.4860708000e+03    2.0461420000e-04
2.4859236000e+03    2.4384800000e-04
2.4858572000e+03    5.2663800000e-05
2.4857549000e+03    1.2538707000e-03
2.4856065000e+03    2.8315180000e-04
2.4852295000e+03    6.1351000000e-06
2.4849978000e+03    6.8954700000e-04
2.4847466000e+03    4.0215300000e-05
2.4846708000e+03    3.2478000000e-06
2.4846254000e+03    1.9975510000e-04
2.4845155000e+03    1.7422660000e-04
2.4843974000e+03    1.5052504000e-03
2.4842343000e+03    9.8273400000e-04
2.4840794000e+03    2.3804760000e-04
2.4839879000e+03    1.9177950000e-04
2.4838652000e+03    5.2602050000e-04
2.4836748000e+03    3.5517630000e-04
2.4834533000e+03    5.9867090000e-04
2.4832141000e+03    3.4658910000e-04
2.4829538000e+03    1.8396700000e-05
2.4826017000e+03    9.3919390000e-04
2.4817248000e+03    4.6511700000e-05
2.4815151000e+03    8.0727500000e-05
2.4807422000e+03    1.0755600000e-05
2.4805716000e+03    5.4529000000e-06
2.4801631000e+03    4.4937000000e-06
2.4799694000e+03    1.8805400000e-05
2.4797107000e+03    3.0440000000e-06
2.4793804000e+03    2.9506800000e-05
2.4790963000e+03    1.0529900000e-05
2.4780799000e+03    2.1318960000e-04
2.4771559000e+03    7.7820200000e-05
2.4768663000e+03    1.0960000000e-07
2.4764619000e+03    2.9938000000e-06
2.4762310000e+03    5.5724300000e-05
2.4753624000e+03    3.3434000000e-06
2.4752535000e+03    1.9017500000e-04
2.4745705000e+03    1.3797910000e-04
2.4741394000e+03    2.4604430000e-04
2.4737374000e+03    2.7844500000e-05
2.4724826000e+03    2.3362000000e-06
2.4721308000e+03    5.5515400000e-05
2.4714844000e+03    2.3000000000e-08
2.4685408000e+03    2.4300000000e-08
2.4680456000e+03    4.9621050000e-04
2.4641969000e+03    0.0000000000e+00
2.3172663000e+03    8.9340162200e-02
2.3172004000e+03    8.9631965500e-02
2.3171794000e+03    8.9661763000e-02
2.2671005000e+03    2.8400000000e-06
2.2197443000e+03    0.0000000000e+00
2.2197063000e+03    0.0000000000e+00
2.2196208000e+03    0.0000000000e+00
2.2195131000e+03    0.0000000000e+00
2.2193176000e+03    0.0000000000e+00
2.2192933000e+03    0.0000000000e+00
2.2191766000e+03    0.0000000000e+00
2.2187756000e+03    0.0000000000e+00
2.2187262000e+03    0.0000000000e+00
2.2184326000e+03    0.0000000000e+00
2.2182753000e+03    0.0000000000e+00
2.2181935000e+03    0.0000000000e+00
2.2180708000e+03    0.0000000000e+00
2.2178813000e+03    0.0000000000e+00
2.2177948000e+03    0.0000000000e+00
2.2177404000e+03    0.0000000000e+00
2.2175816000e+03    0.0000000000e+00
2.2175532000e+03    0.0000000000e+00
2.2172420000e+03    3.0000000000e-10
2.2172295000e+03    0.0000000000e+00
2.2168486000e+03    1.0000000000e-10
2.1067038000e+03    0.0000000000e+00
2.1063209000e+03    0.0000000000e+00
2.1041948000e+03    0.0000000000e+00
1.9739223000e+03    0.0000000000e+00
1.8243126000e+03    0.0000000000e+00
