# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 48 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4881506000e+03    2.8434655000e-03
2.4877681000e+03    1.4100200000e-05
2.4861748000e+03    2.7839619000e-03
2.4844895000e+03    9.5247510000e-04
2.4843180000e+03    1.4473960000e-04
2.4842955000e+03    3.3472868000e-03
2.4835272000e+03    1.6967750000e-03
2.4833187000e+03    1.2336540000e-04
2.4829915000e+03    1.0753440000e-04
2.4826251000e+03    1.5371180000e-04
2.4823544000e+03    3.1580000000e-06
2.4820992000e+03    1.0494000000e-06
2.4817357000e+03    2.6129521000e-03
2.4815245000e+03    2.3431400000e-05
2.4812079000e+03    2.5170000000e-07
2.4804477000e+03    1.7888900000e-05
2.4803715000e+03    2.5681630000e-04
2.4800469000e+03    9.9309700000e-05
2.4798063000e+03    3.1788900000e-05
2.4791577000e+03    1.3013510000e-04
2.4784237000e+03    2.7373900000e-05
2.4782889000e+03    1.4147460000e-04
2.4765903000e+03    1.0014470000e-04
2.4763715000e+03    5.4696600000e-05
2.4739760000e+03    1.0592180000e-04
2.4730510000e+03    1.2829000000e-06
2.4717257000e+03    1.9218070000e-04
2.4694307000e+03    3.7940700000e-05
2.4606967000e+03    4.2000000000e-08
2.4605275000e+03    4.4000000000e-08
2.4602627000e+03    1.8550000000e-07
2.4601021000e+03    6.8400000000e-08
2.4598705000e+03    1.9810000000e-07
2.3169154000e+03    8.8986970100e-02
2.3168144000e+03    8.9382840300e-02
2.3167691000e+03    8.9355948900e-02
2.2667057000e+03    1.3153000000e-06
2.2143342000e+03    2.0000000000e-10
2.2135688000e+03    0.0000000000e+00
2.2135119000e+03    0.0000000000e+00
2.2134441000e+03    0.0000000000e+00
2.2133724000e+03    0.0000000000e+00
2.2132925000e+03    0.0000000000e+00
1.8205398000e+03    0.0000000000e+00
1.8204786000e+03    0.0000000000e+00
1.8204101000e+03    0.0000000000e+00
1.8203729000e+03    0.0000000000e+00
1.8199802000e+03    0.0000000000e+00
