# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4248807000e+03    1.8892779000e-03
2.4257446000e+03    2.4562598000e-03
2.4258220000e+03    8.3519430000e-04
2.4261104000e+03    2.9927307000e-03
2.4267440000e+03    2.3178761000e-03
2.4269181000e+03    8.6644770000e-04
2.4269750000e+03    2.7224800000e-04
2.4274845000e+03    2.0049785000e-03
2.4276787000e+03    1.1178218000e-03
2.4281171000e+03    1.7241610000e-04
2.4282396000e+03    6.4357180000e-04
2.4285828000e+03    8.6991700000e-04
2.4288903000e+03    4.1596570000e-04
2.4289730000e+03    1.1334560000e-04
2.4290698000e+03    1.8783000000e-04
2.4293708000e+03    1.5236000000e-06
2.4296544000e+03    3.9100500000e-05
2.4296927000e+03    1.4990400000e-05
2.4299215000e+03    1.1063300000e-05
2.4300789000e+03    4.9740000000e-07
2.4301686000e+03    2.5120000000e-07
2.4303506000e+03    3.3794000000e-06
2.4304670000e+03    3.0258000000e-06
2.4305209000e+03    7.0581000000e-06
2.4305728000e+03    1.2257800000e-05
2.4306449000e+03    1.1114000000e-06
2.4306736000e+03    2.1050600000e-05
2.4308146000e+03    2.3005000000e-06
2.4308826000e+03    2.3048100000e-05
2.4310634000e+03    1.2653990000e-04
2.4310648000e+03    5.2126300000e-05
2.4312627000e+03    9.7261600000e-05
2.4313628000e+03    4.7714600000e-05
2.4316069000e+03    3.6242680000e-04
2.4318369000e+03    3.7185970000e-04
2.4325920000e+03    7.8494400000e-04
2.4326988000e+03    5.0330310000e-04
2.4331351000e+03    1.9566020000e-04
2.4331857000e+03    4.9529180000e-04
2.4334475000e+03    1.1343670000e-04
2.4336040000e+03    8.1686460000e-04
2.4336145000e+03    4.3825400000e-05
2.4340143000e+03    1.8109780000e-04
2.4341483000e+03    2.9057380000e-04
2.4343342000e+03    1.9349280000e-04
2.4344258000e+03    4.8799800000e-05
2.4345085000e+03    2.9448300000e-05
2.4346184000e+03    1.5089610000e-04
2.4348552000e+03    4.1952950000e-04
2.4350686000e+03    5.1035100000e-05
