# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4201617000e+03    2.2513888000e-03
2.4207014000e+03    3.9752459000e-03
2.4225642000e+03    7.7311200000e-05
2.4227652000e+03    1.0069903000e-03
2.4236118000e+03    6.5487970000e-04
2.4239251000e+03    1.3284900000e-04
2.4244180000e+03    1.5250260000e-04
2.4249414000e+03    4.8558700000e-05
2.4251317000e+03    3.5434530000e-04
2.4255170000e+03    4.0250400000e-05
2.4261074000e+03    2.8459950000e-04
2.4269052000e+03    4.7184620000e-04
2.4271766000e+03    2.3202698000e-03
2.4276698000e+03    6.8923220000e-04
2.4279576000e+03    2.3518827000e-03
2.4285184000e+03    1.4982933000e-03
2.4290612000e+03    1.7379121000e-03
2.4295423000e+03    6.6702230000e-04
2.4301048000e+03    1.4421268000e-03
2.4304055000e+03    8.9193850000e-04
2.4309670000e+03    6.0353470000e-04
2.4315853000e+03    2.8113360000e-04
2.4319251000e+03    2.4878100000e-04
2.4320990000e+03    8.3131800000e-05
2.4326683000e+03    1.9526160000e-04
2.4337175000e+03    2.4251710000e-04
2.4339856000e+03    2.1091900000e-05
2.4345930000e+03    1.2493670000e-04
2.4350147000e+03    3.9875000000e-06
2.4355399000e+03    4.8487600000e-05
2.4357667000e+03    5.8937500000e-05
2.4359452000e+03    4.2697030000e-04
2.4369357000e+03    4.1569600000e-05
2.4373894000e+03    3.8922200000e-05
2.4377421000e+03    5.5188200000e-05
2.4383861000e+03    4.1672320000e-04
2.4389801000e+03    3.3512950000e-04
2.4391084000e+03    2.6694900000e-05
2.4394897000e+03    2.9288330000e-04
2.4400214000e+03    8.1671630000e-04
2.4406459000e+03    6.4466240000e-04
2.4412999000e+03    6.1277300000e-05
2.4418456000e+03    4.2147460000e-04
2.4419450000e+03    1.6646290000e-04
2.4423049000e+03    4.8307500000e-05
2.4426632000e+03    1.5658000000e-04
2.4430772000e+03    1.2004600000e-04
2.4432379000e+03    2.8250600000e-05
2.4439328000e+03    8.9043400000e-05
2.4456631000e+03    3.0264700000e-05
