# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4227162000e+03    1.4215104000e-03
2.4249151000e+03    2.1271820100e-02
2.4252408000e+03    2.4067790000e-03
2.4255906000e+03    2.7612440000e-03
2.4259050000e+03    2.7345959000e-02
2.4271084000e+03    4.7366549000e-03
2.4275772000e+03    6.9590190000e-03
2.4282539000e+03    3.3177190000e-04
2.4284453000e+03    7.9944400000e-05
2.4286022000e+03    1.3459132000e-03
2.4291618000e+03    3.9317798000e-03
2.4293694000e+03    2.5394292200e-02
2.4297108000e+03    4.4105634000e-03
2.4312243000e+03    2.2262228000e-03
2.4321727000e+03    9.4485645000e-03
2.4326080000e+03    3.8637406000e-03
2.4327245000e+03    6.3153215000e-03
2.4331695000e+03    1.5293849000e-03
2.4333014000e+03    3.8731526000e-03
2.4334934000e+03    1.5427779000e-03
2.4338818000e+03    7.0922600000e-05
2.4340255000e+03    6.3644510000e-03
2.4345405000e+03    2.2993039000e-03
2.4348497000e+03    2.0764178000e-03
2.4355818000e+03    5.1733430000e-04
2.4361206000e+03    1.7777927000e-03
2.4372485000e+03    1.3545931000e-03
2.4374777000e+03    6.5228400000e-05
2.4375828000e+03    1.9804000000e-06
2.4377734000e+03    7.3992810000e-04
2.4382817000e+03    3.5944493000e-03
2.4398520000e+03    1.2121112000e-03
2.4401430000e+03    1.2225920000e-04
2.4405294000e+03    3.0400155000e-02
2.4407389000e+03    9.9357178000e-03
2.4410794000e+03    1.6057132000e-03
2.4419666000e+03    1.7509815000e-03
2.4423510000e+03    1.2039432100e-02
2.4424389000e+03    7.4488700000e-04
2.4427994000e+03    1.8379090000e-03
2.4437868000e+03    1.4910858000e-03
2.4445031000e+03    2.6768110000e-04
2.4448036000e+03    7.4350970000e-04
2.4455026000e+03    2.8070000000e-05
2.4455180000e+03    6.1001890000e-04
2.4459307000e+03    2.1771920000e-04
2.4471798000e+03    1.1512620000e-04
2.4473617000e+03    3.3112930000e-04
2.4477983000e+03    4.1120000000e-07
2.4480650000e+03    8.1053580000e-04
