# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4228929000e+03    1.4969420000e-04
2.4250424000e+03    2.0381793000e-03
2.4253085000e+03    1.2262475000e-03
2.4254682000e+03    6.3521796000e-03
2.4259255000e+03    2.5723373000e-03
2.4271187000e+03    2.1142960000e-04
2.4276497000e+03    1.2851524000e-03
2.4282320000e+03    4.6129700000e-05
2.4289748000e+03    3.0789950000e-04
2.4290270000e+03    1.1337552000e-03
2.4302158000e+03    1.0795714000e-03
2.4310794000e+03    1.4819475000e-03
2.4318846000e+03    1.5372183000e-03
2.4325625000e+03    5.5131190000e-04
2.4332655000e+03    3.3453980000e-04
2.4333646000e+03    2.4002640000e-03
2.4339991000e+03    8.8430000000e-06
2.4343227000e+03    1.7534800000e-05
2.4346428000e+03    1.9007260000e-04
2.4349127000e+03    6.1554300000e-04
2.4359387000e+03    1.0596940000e-04
2.4361958000e+03    1.6967200000e-05
2.4363385000e+03    4.4864000000e-04
2.4374557000e+03    1.0135014000e-03
2.4381384000e+03    4.7215670000e-04
2.4388106000e+03    1.0596600000e-05
2.4391428000e+03    7.0017930000e-04
2.4399563000e+03    1.6990980000e-04
2.4399729000e+03    1.1935263000e-03
2.4401045000e+03    6.3527670000e-04
2.4403306000e+03    1.1370762000e-03
2.4408362000e+03    6.5478600000e-05
2.4413701000e+03    8.3421250000e-04
2.4422370000e+03    2.1572076000e-03
2.4423581000e+03    2.0050410000e-04
2.4431410000e+03    2.2084810000e-04
2.4434613000e+03    1.2728610000e-04
2.4437102000e+03    1.4658100000e-05
2.4446425000e+03    4.6547380000e-04
2.4462409000e+03    9.8693000000e-06
2.4464290000e+03    2.6422200000e-05
2.4471363000e+03    3.6940100000e-05
2.4476317000e+03    5.3224580000e-04
2.4485416000e+03    6.1963300000e-05
2.4487448000e+03    1.8155100000e-05
2.4492122000e+03    4.1338710000e-04
2.4496636000e+03    1.8405320000e-04
2.4506475000e+03    2.0853540000e-04
2.4514842000e+03    2.2150900000e-05
2.4515427000e+03    2.7856320000e-04
