# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4194375000e+03    2.1195163000e-03
2.4208195000e+03    4.0094262000e-03
2.4222038000e+03    2.8465260000e-04
2.4231972000e+03    1.6814692000e-03
2.4234496000e+03    9.7616300000e-05
2.4241266000e+03    5.0044700000e-05
2.4248575000e+03    5.0300300000e-05
2.4254033000e+03    3.2245380000e-04
2.4259699000e+03    9.4493900000e-05
2.4262999000e+03    9.6404300000e-05
2.4263254000e+03    9.8497400000e-05
2.4269052000e+03    6.9016800000e-05
2.4275462000e+03    1.5129558000e-03
2.4277300000e+03    3.1674030000e-03
2.4281402000e+03    2.8839674000e-03
2.4289024000e+03    1.4974424000e-03
2.4298649000e+03    1.7435370000e-04
2.4300877000e+03    1.9836003000e-03
2.4302109000e+03    6.8888840000e-04
2.4302244000e+03    6.2523700000e-05
2.4307604000e+03    2.2793260000e-04
2.4314531000e+03    6.3618030000e-04
2.4316613000e+03    1.0712400000e-05
2.4324255000e+03    1.7276530000e-04
2.4327307000e+03    4.4400690000e-04
2.4330271000e+03    1.5855750000e-04
2.4337164000e+03    1.1523810000e-04
2.4348247000e+03    3.6404000000e-06
2.4348715000e+03    1.0239610000e-04
2.4351938000e+03    5.1861400000e-05
2.4360586000e+03    8.4567600000e-05
2.4367344000e+03    2.4587810000e-04
2.4370938000e+03    6.1310400000e-05
2.4376579000e+03    2.9735120000e-04
2.4378872000e+03    5.5110000000e-07
2.4383591000e+03    9.2703500000e-05
2.4386089000e+03    9.3434700000e-05
2.4390320000e+03    4.5643000000e-06
2.4392864000e+03    6.6034240000e-04
2.4394125000e+03    3.5563800000e-05
2.4397610000e+03    8.3210230000e-04
2.4406843000e+03    4.4663400000e-05
2.4408440000e+03    7.3033430000e-04
2.4419771000e+03    1.1179068000e-03
2.4423103000e+03    5.5239300000e-05
2.4424627000e+03    1.4791110000e-04
2.4427017000e+03    5.9251500000e-05
2.4429469000e+03    7.2950000000e-07
2.4433554000e+03    8.3418800000e-05
2.4454308000e+03    1.0496600000e-05
