# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4234013000e+03    2.5062114000e-03
2.4243755000e+03    4.5404848000e-03
2.4255420000e+03    1.4835487500e-02
2.4256418000e+03    2.6418607500e-02
2.4266676000e+03    1.1893852100e-02
2.4270062000e+03    1.3006515000e-03
2.4270730000e+03    5.5700000000e-08
2.4279835000e+03    1.3626559000e-03
2.4282464000e+03    5.4374700000e-04
2.4283160000e+03    1.9152001000e-03
2.4284352000e+03    1.4397848000e-03
2.4284426000e+03    4.6475640000e-04
2.4286914000e+03    2.1560498300e-02
2.4288260000e+03    6.6100000000e-08
2.4289084000e+03    1.6741000000e-06
2.4289835000e+03    3.3937680000e-04
2.4290549000e+03    6.4575292000e-03
2.4292678000e+03    1.4708000000e-06
2.4293788000e+03    4.3226000000e-06
2.4293803000e+03    3.7966000000e-06
2.4294475000e+03    6.5700000000e-08
2.4302838000e+03    3.2067442000e-03
2.4322565000e+03    1.7309577000e-03
2.4326439000e+03    1.0024773000e-03
2.4328780000e+03    1.5622694800e-02
2.4331146000e+03    8.4221020000e-04
2.4331549000e+03    2.4640786000e-03
2.4331942000e+03    1.7269071000e-03
2.4335227000e+03    5.1000000000e-09
2.4337054000e+03    1.9885746000e-03
2.4337540000e+03    4.4882390000e-04
2.4338323000e+03    7.1194110000e-04
2.4340295000e+03    1.4383299000e-03
2.4340472000e+03    3.0089623000e-03
2.4343570000e+03    1.5798970000e-04
2.4345262000e+03    6.3900000000e-08
2.4349036000e+03    5.1201107000e-03
2.4349280000e+03    6.7180808000e-03
2.4352055000e+03    8.0641090000e-04
2.4357373000e+03    1.6316714000e-03
2.4358049000e+03    3.0640000000e-07
2.4372907000e+03    2.3666460000e-03
2.4388370000e+03    5.4964932000e-03
2.4389941000e+03    3.8283660000e-04
2.4394117000e+03    3.8140440000e-04
2.4399497000e+03    4.2000000000e-09
2.4409026000e+03    4.1411750000e-04
2.4410672000e+03    3.7815852400e-02
2.4410712000e+03    1.5391318000e-03
2.4413161000e+03    1.2810525000e-03
