# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4197734000e+03    4.0382306000e-03
2.4206741000e+03    3.8854300000e-04
2.4209292000e+03    5.0619000000e-06
2.4213084000e+03    2.0629442000e-03
2.4226256000e+03    1.8136900000e-05
2.4227741000e+03    4.0439000000e-06
2.4234482000e+03    1.4528570000e-04
2.4238444000e+03    8.3679000000e-06
2.4242231000e+03    2.3860030000e-04
2.4250159000e+03    1.7262810000e-04
2.4250335000e+03    5.3565700000e-05
2.4252602000e+03    1.1732910000e-04
2.4253425000e+03    2.0852560000e-04
2.4255781000e+03    4.2794820000e-04
2.4256196000e+03    1.2881470000e-04
2.4263209000e+03    1.2740023000e-03
2.4267406000e+03    3.6647700000e-04
2.4268486000e+03    3.7244850000e-04
2.4272037000e+03    2.9600799000e-03
2.4273791000e+03    4.4069341000e-03
2.4276269000e+03    2.0174540000e-04
2.4279024000e+03    1.3686172000e-03
2.4286305000e+03    1.4103330000e-04
2.4290882000e+03    8.0106300000e-05
2.4293381000e+03    2.3018980000e-04
2.4294669000e+03    2.0562600000e-05
2.4299429000e+03    1.0087470000e-04
2.4305741000e+03    3.7104600000e-05
2.4307020000e+03    1.2484000000e-06
2.4309559000e+03    7.4828040000e-04
2.4315211000e+03    1.3102900000e-05
2.4318056000e+03    3.8095840000e-04
2.4320469000e+03    3.6679900000e-05
2.4323553000e+03    6.2717700000e-05
2.4326858000e+03    2.2431840000e-04
2.4328099000e+03    5.9597120000e-04
2.4331326000e+03    1.0407340000e-04
2.4333440000e+03    4.2019000000e-05
2.4335954000e+03    1.4304200000e-05
2.4337095000e+03    3.8852500000e-05
2.4341928000e+03    4.5833700000e-05
2.4346319000e+03    1.5375800000e-05
2.4353278000e+03    2.3858800000e-05
2.4356008000e+03    3.4709200000e-05
2.4357627000e+03    4.1131850000e-04
2.4362937000e+03    1.7931210000e-04
2.4365934000e+03    2.4386940000e-04
2.4366503000e+03    1.4138400000e-05
2.4370338000e+03    1.5765200000e-05
2.4372860000e+03    4.0085310000e-04
