# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 55 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4916145000e+03    7.2300000000e-08
2.4915691000e+03    6.6751000000e-06
2.4914263000e+03    1.8989000000e-06
2.4909588000e+03    1.5730000000e-07
2.4907828000e+03    3.5180050000e-04
2.4901155000e+03    1.8926200000e-05
2.4896932000e+03    4.8600000000e-08
2.4895676000e+03    1.5572090000e-04
2.4895058000e+03    8.3070000000e-07
2.4891089000e+03    3.6202000000e-06
2.4888828000e+03    1.7652000000e-06
2.4886178000e+03    4.1404270000e-04
2.4883744000e+03    5.9492400000e-05
2.4878841000e+03    3.0355300000e-05
2.4870000000e+03    1.9330970000e-04
2.4869384000e+03    1.9478240000e-04
2.4865191000e+03    3.8526240000e-04
2.4864515000e+03    5.5617480000e-04
2.4863579000e+03    1.2809179000e-03
2.4858784000e+03    1.6205017000e-03
2.4858364000e+03    6.4010970000e-04
2.4853346000e+03    2.5028215000e-03
2.4852124000e+03    6.5797090000e-04
2.4848903000e+03    1.3723390000e-04
2.4840142000e+03    1.0118432000e-03
2.4836575000e+03    2.9874290000e-04
2.4825020000e+03    1.7203220000e-04
2.4817607000e+03    1.2212600000e-05
2.4807434000e+03    4.4503890000e-04
2.4793762000e+03    2.3829940000e-04
2.4777643000e+03    1.5620000000e-07
2.4775707000e+03    2.5009560000e-04
2.4766576000e+03    4.8247790000e-04
2.4746105000e+03    7.5859700000e-05
2.4709444000e+03    1.3978896000e-03
2.4709353000e+03    1.7152000000e-06
2.4685642000e+03    3.5198800000e-05
2.4683351000e+03    1.4099040000e-04
2.3177053000e+03    9.0123983200e-02
2.3176973000e+03    8.9766204000e-02
2.3176921000e+03    8.9979794000e-02
2.2676730000e+03    3.8470000000e-07
2.2204569000e+03    0.0000000000e+00
2.2204209000e+03    0.0000000000e+00
2.2204196000e+03    0.0000000000e+00
2.2203105000e+03    0.0000000000e+00
2.2202913000e+03    0.0000000000e+00
2.2202907000e+03    0.0000000000e+00
2.2196292000e+03    3.0000000000e-10
2.2191057000e+03    1.0000000000e-10
2.2175488000e+03    0.0000000000e+00
1.9772566000e+03    0.0000000000e+00
1.9758115000e+03    0.0000000000e+00
1.9758098000e+03    0.0000000000e+00
1.9756440000e+03    0.0000000000e+00
