# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4199386000e+03    4.2008054000e-03
2.4212080000e+03    2.8616663000e-03
2.4220224000e+03    2.9219000000e-06
2.4231037000e+03    1.1094040000e-04
2.4233973000e+03    5.2670000000e-07
2.4235557000e+03    5.7471880000e-04
2.4241706000e+03    3.8690000000e-07
2.4244651000e+03    1.9121000000e-06
2.4265744000e+03    1.5429424000e-03
2.4266119000e+03    1.5647900000e-04
2.4268162000e+03    1.5500000000e-08
2.4268755000e+03    1.8074877000e-03
2.4271079000e+03    3.3585776000e-03
2.4272848000e+03    2.4557216000e-03
2.4280132000e+03    3.4611456000e-03
2.4299100000e+03    1.4325250000e-04
2.4310740000e+03    1.2969460000e-04
2.4313439000e+03    9.0483910000e-04
2.4319940000e+03    8.9172500000e-05
2.4320245000e+03    4.3350000000e-07
2.4326119000e+03    1.0152330000e-03
2.4360610000e+03    2.4921700000e-05
2.4361699000e+03    4.3590000000e-07
2.4363266000e+03    8.3181400000e-05
2.4364913000e+03    4.2589000000e-05
2.4368958000e+03    1.2080000000e-07
2.4375607000e+03    2.7656080000e-04
2.4380680000e+03    2.0488310000e-04
2.4384441000e+03    1.2747335000e-03
2.4426137000e+03    8.1503080000e-04
2.4439712000e+03    4.4566110000e-04
2.4463550000e+03    1.7481000000e-04
2.4464819000e+03    5.0910100000e-05
2.4473177000e+03    2.0606280000e-04
2.4479028000e+03    2.8040000000e-07
2.4490817000e+03    6.3050000000e-07
2.4490978000e+03    1.1212450000e-04
2.4513499000e+03    3.9545670000e-04
2.4514466000e+03    6.2181400000e-04
2.4543393000e+03    3.9140770000e-04
2.4565815000e+03    2.6395290000e-04
2.4585195000e+03    3.4625500000e-05
2.4597970000e+03    6.2000000000e-09
2.4598036000e+03    3.2480000000e-06
2.4602063000e+03    3.8300000000e-08
2.4606828000e+03    3.9549740000e-03
2.4612605000e+03    1.4195861700e-02
2.4613825000e+03    9.5070739000e-03
2.4621851000e+03    3.1943990000e-04
2.4626144000e+03    3.6223240000e-04
